SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names
6,3,9204445,4,1,1,Betula seedling/sp
6,3,920841,6,1,2,Fraxinus excelsior (c)
6,3,920841,7,1,2,Fraxinus excelsior (c)
6,3,920810,9,1,2,Fagus sylvatica
6,3,9204446,11,1,1,Quercus seedling/sp
6,3,9204446,15,2,1,Quercus seedling/sp
6,4,9203,1,1,1,Acer campestre
6,4,920810,1,2,1,Fagus sylvatica
6,4,920841,1,2,1,Fraxinus excelsior (c)
6,4,9202185,1,4,1,Viburnum opulus
6,4,920841,1,4,2,Fraxinus excelsior (c)
6,4,920557,1,6,1,Corylus avellana
6,4,920557,1,20,2,Corylus avellana
6,4,920810,2,1,2,Fagus sylvatica
6,4,920841,2,1,2,Fraxinus excelsior (c)
6,4,9203,2,3,1,Acer campestre
6,4,920841,2,3,1,Fraxinus excelsior (c)
6,4,920841,3,1,2,Fraxinus excelsior (c)
6,4,920841,3,2,1,Fraxinus excelsior (c)
6,4,9204445,3,2,1,Betula seedling/sp
6,4,9203,3,2,2,Acer campestre
6,4,9203,3,3,1,Acer campestre
6,4,9204445,4,1,1,Betula seedling/sp
6,4,9203,4,1,2,Acer campestre
6,4,920841,4,1,2,Fraxinus excelsior (c)
6,4,9204446,5,1,1,Quercus seedling/sp
6,4,920841,5,1,2,Fraxinus excelsior (c)
6,4,9204446,6,1,1,Quercus seedling/sp
6,4,920841,6,1,2,Fraxinus excelsior (c)
6,4,9204446,6,1,2,Quercus seedling/sp
6,4,9204446,7,2,2,Quercus seedling/sp
6,4,920810,9,1,1,Fagus sylvatica
6,4,9204446,9,1,1,Quercus seedling/sp
6,4,920841,9,1,2,Fraxinus excelsior (c)
6,5,920841,1,1,1,Fraxinus excelsior (c)
6,5,9201705,1,2,1,Rosa seedling/sp
6,5,9201023,1,2,2,Ilex aquifolium
6,5,920557,1,14,2,Corylus avellana
6,5,920557,1,96,1,Corylus avellana
6,5,920569,2,1,1,Crataegus monogyna
6,5,920557,2,2,1,Corylus avellana
6,5,920841,2,2,2,Fraxinus excelsior (c)
6,5,920841,2,9,1,Fraxinus excelsior (c)
6,5,920841,3,1,1,Fraxinus excelsior (c)
6,5,920841,3,2,2,Fraxinus excelsior (c)
6,5,9204446,4,2,2,Quercus seedling/sp
6,5,9204446,5,1,2,Quercus seedling/sp
6,5,9204446,10,2,2,Quercus seedling/sp
6,5,9204446,11,1,1,Quercus seedling/sp
6,5,9204446,12,1,1,Quercus seedling/sp
6,5,9204446,14,1,1,Quercus seedling/sp
6,6,920841,1,1,2,Fraxinus excelsior (c)
6,6,9204445,1,1,2,Betula seedling/sp
6,6,920557,1,2,2,Corylus avellana
6,6,920841,1,4,1,Fraxinus excelsior (c)
6,6,9201023,1,7,2,Ilex aquifolium
6,6,9204445,1,10,1,Betula seedling/sp
6,6,920557,1,34,1,Corylus avellana
6,6,920432,1,40,1,Castanea sativa
6,6,920841,2,1,2,Fraxinus excelsior (c)
6,6,9204445,2,4,2,Betula seedling/sp
6,6,9201023,2,5,2,Ilex aquifolium
6,6,920557,2,26,2,Corylus avellana
6,6,920841,3,1,1,Fraxinus excelsior (c)
6,6,9204445,3,1,2,Betula seedling/sp
6,6,9205,3,2,1,Acer pseudoplatanus
6,6,920841,3,2,2,Fraxinus excelsior (c)
6,6,9201023,3,2,2,Ilex aquifolium
6,6,9205,4,1,1,Acer pseudoplatanus
6,6,920841,4,1,2,Fraxinus excelsior (c)
6,6,9201023,13,1,2,Ilex aquifolium
6,6,920432,18,1,1,Castanea sativa
6,6,9204446,20,1,2,Quercus seedling/sp
6,7,9201023,1,2,1,Ilex aquifolium
6,7,920557,1,2,2,Corylus avellana
6,7,920841,1,2,2,Fraxinus excelsior (c)
6,7,9205,1,3,2,Acer pseudoplatanus
6,7,9205,1,4,1,Acer pseudoplatanus
6,7,9205,1,8,1,Acer pseudoplatanus
6,7,920557,1,12,1,Corylus avellana
6,7,920841,2,1,1,Fraxinus excelsior (c)
6,7,920557,2,2,2,Corylus avellana
6,7,920841,2,2,2,Fraxinus excelsior (c)
6,7,9205,2,3,1,Acer pseudoplatanus
6,7,9205,2,8,2,Acer pseudoplatanus
6,7,9205,3,1,2,Acer pseudoplatanus
6,7,920841,3,1,2,Fraxinus excelsior (c)
6,7,9204445,3,1,2,Betula seedling/sp
6,7,9201960,3,3,2,Sorbus aucuparia
6,7,9205,3,9,1,Acer pseudoplatanus
6,7,920841,4,1,2,Fraxinus excelsior (c)
6,7,9201960,4,1,2,Sorbus aucuparia
6,7,9205,4,2,2,Acer pseudoplatanus
6,7,920841,5,1,2,Fraxinus excelsior (c)
6,7,9204446,8,1,1,Quercus seedling/sp
6,7,9204446,9,1,1,Quercus seedling/sp
6,7,9204446,14,1,1,Quercus seedling/sp
6,7,9204446,15,1,2,Quercus seedling/sp
6,8,920548,1,2,1,Cornus sanguinea
6,8,920569,1,2,1,Crataegus monogyna
6,8,9201023,1,2,2,Ilex aquifolium
6,8,9205,1,4,1,Acer pseudoplatanus
6,8,920570,1,4,2,Crataegus laevigata
6,8,9201023,1,4,2,Ilex aquifolium
6,8,920841,1,5,1,Fraxinus excelsior (c)
6,8,9201144,1,16,1,Ligustrum vulgare
6,8,920557,1,24,1,Corylus avellana
6,8,920841,1,26,1,Fraxinus excelsior (c)
6,8,920557,1,42,2,Corylus avellana
6,8,920841,2,1,2,Fraxinus excelsior (c)
6,8,920570,2,2,2,Crataegus laevigata
6,8,9201023,2,3,2,Ilex aquifolium
6,8,920841,2,15,1,Fraxinus excelsior (c)
6,8,920557,2,16,2,Corylus avellana
6,8,920570,3,2,2,Crataegus laevigata
6,8,920841,3,2,2,Fraxinus excelsior (c)
6,8,920841,3,5,1,Fraxinus excelsior (c)
6,8,9203,4,1,1,Acer campestre
6,8,9204446,10,1,2,Quercus seedling/sp
6,8,9204446,11,1,2,Quercus seedling/sp
6,8,9204446,12,2,2,Quercus seedling/sp
6,8,9204446,14,1,1,Quercus seedling/sp
6,8,9204446,14,1,2,Quercus seedling/sp
6,9,9204445,1,1,1,Betula seedling/sp
6,9,920569,1,2,1,Crataegus monogyna
6,9,9201230,1,2,1,Malus sylvestris
6,9,920569,1,2,2,Crataegus monogyna
6,9,920841,1,18,1,Fraxinus excelsior (c)
6,9,920557,1,18,2,Corylus avellana
6,9,920557,1,110,1,Corylus avellana
6,9,920841,2,1,1,Fraxinus excelsior (c)
6,9,920557,2,2,1,Corylus avellana
6,9,920557,2,2,2,Corylus avellana
6,9,920569,2,2,2,Crataegus monogyna
6,9,920557,2,12,2,Corylus avellana
6,9,920841,3,1,1,Fraxinus excelsior (c)
6,9,9201230,3,1,2,Malus sylvestris
6,9,9204446,4,1,2,Quercus seedling/sp
6,9,920841,4,2,1,Fraxinus excelsior (c)
6,9,9204445,4,2,1,Betula seedling/sp
6,9,9204445,5,1,1,Betula seedling/sp
6,9,9204446,5,2,2,Quercus seedling/sp
6,9,9204445,6,1,1,Betula seedling/sp
6,9,920841,6,1,2,Fraxinus excelsior (c)
6,9,9204446,6,2,2,Quercus seedling/sp
6,9,9204445,7,1,1,Betula seedling/sp
6,9,920841,7,1,2,Fraxinus excelsior (c)
6,9,9204446,8,2,1,Quercus seedling/sp
6,9,9204446,10,1,1,Quercus seedling/sp
6,9,9204446,11,1,2,Quercus seedling/sp
6,10,9202185,1,2,1,Viburnum opulus
6,10,9204446,1,2,2,Quercus seedling/sp
6,10,9204446,1,3,2,Quercus seedling/sp
6,10,9201470,1,5,2,Picea abies
6,10,9201023,1,6,1,Ilex aquifolium
6,10,920841,1,8,1,Fraxinus excelsior (c)
6,10,9201470,1,12,2,Picea abies
6,10,9204445,1,14,2,Betula seedling/sp
6,10,920569,1,18,2,Crataegus monogyna
6,10,9204445,1,26,2,Betula seedling/sp
6,10,920557,1,112,1,Corylus avellana
6,10,920557,1,114,2,Corylus avellana
6,10,9204446,2,1,1,Quercus seedling/sp
6,10,9204445,2,2,1,Betula seedling/sp
6,10,920557,2,2,2,Corylus avellana
6,10,9201470,2,2,2,Picea abies
6,10,9204446,2,2,2,Quercus seedling/sp
6,10,9201484,2,4,2,Pinus sylvestris
6,10,920557,2,12,1,Corylus avellana
6,10,9204445,2,23,2,Betula seedling/sp
6,10,9204446,3,1,1,Quercus seedling/sp
6,10,9201470,3,1,2,Picea abies
6,10,9204445,3,2,1,Betula seedling/sp
6,10,9201484,3,11,2,Pinus sylvestris
6,10,9204445,4,1,1,Betula seedling/sp
6,10,9204446,4,1,1,Quercus seedling/sp
6,10,9201484,4,3,2,Pinus sylvestris
6,10,9204445,5,1,2,Betula seedling/sp
6,10,9204445,6,1,1,Betula seedling/sp
6,10,9204446,9,1,1,Quercus seedling/sp
6,10,9204446,10,1,1,Quercus seedling/sp
6,10,9204446,11,1,1,Quercus seedling/sp
6,11,9201023,1,2,1,Ilex aquifolium
6,11,9204445,1,2,2,Betula seedling/sp
6,11,920841,1,4,1,Fraxinus excelsior (c)
6,11,920557,1,54,1,Corylus avellana
6,11,9201484,2,1,2,Pinus sylvestris
6,11,920841,2,5,1,Fraxinus excelsior (c)
6,11,920557,2,6,1,Corylus avellana
6,11,920841,3,2,1,Fraxinus excelsior (c)
6,11,9204445,3,6,1,Betula seedling/sp
6,11,920841,4,2,1,Fraxinus excelsior (c)
6,11,9204446,6,1,1,Quercus seedling/sp
6,11,9204446,7,1,1,Quercus seedling/sp
6,12,920569,1,1,1,Crataegus monogyna
6,12,9201470,1,2,2,Picea abies
6,12,9204446,1,2,2,Quercus seedling/sp
6,12,920841,1,3,1,Fraxinus excelsior (c)
6,12,9204445,1,10,2,Betula seedling/sp
6,12,920557,1,82,1,Corylus avellana
6,12,920569,2,2,1,Crataegus monogyna
6,12,9201484,2,3,2,Pinus sylvestris
6,12,920557,2,4,1,Corylus avellana
6,12,920841,2,6,1,Fraxinus excelsior (c)
6,12,920569,3,1,1,Crataegus monogyna
6,12,9204445,3,1,1,Betula seedling/sp
6,12,9201484,3,7,2,Pinus sylvestris
6,12,9201484,4,10,2,Pinus sylvestris
6,12,9201484,5,2,2,Pinus sylvestris
6,12,9204446,8,1,1,Quercus seedling/sp
6,12,9204446,9,1,1,Quercus seedling/sp
6,13,920569,1,2,1,Crataegus monogyna
6,13,9204446,1,2,2,Quercus seedling/sp
6,13,9204445,1,3,1,Betula seedling/sp
6,13,920841,1,6,1,Fraxinus excelsior (c)
6,13,9204445,1,6,2,Betula seedling/sp
6,13,9202185,1,8,1,Viburnum opulus
6,13,9204445,1,8,1,Betula seedling/sp
6,13,920557,1,48,1,Corylus avellana
6,13,9201470,2,1,2,Picea abies
6,13,920557,2,2,1,Corylus avellana
6,13,920841,2,3,1,Fraxinus excelsior (c)
6,13,9201484,2,3,2,Pinus sylvestris
6,13,9204445,2,6,1,Betula seedling/sp
6,13,9201470,3,2,2,Picea abies
6,13,9204445,3,4,1,Betula seedling/sp
6,13,9201484,3,7,2,Pinus sylvestris
6,13,9201484,4,9,2,Pinus sylvestris
6,13,9204445,5,1,1,Betula seedling/sp
6,13,9201484,5,2,2,Pinus sylvestris
6,13,9204446,8,1,1,Quercus seedling/sp
6,13,9204446,9,1,1,Quercus seedling/sp
6,14,9204446,1,1,1,Quercus seedling/sp
6,14,9202185,1,2,2,Viburnum opulus
6,14,920569,1,4,1,Crataegus monogyna
6,14,9202185,1,6,1,Viburnum opulus
6,14,920569,1,8,2,Crataegus monogyna
6,14,9204314,1,10,1,Ulmus sp.
6,14,920841,1,10,2,Fraxinus excelsior (c)
6,14,9204446,1,14,1,Quercus seedling/sp
6,14,920557,1,20,2,Corylus avellana
6,14,920839,1,20,2,Frangula alnus
6,14,9204558,1,24,1,Salix seedling/sp
6,14,920557,1,52,2,Corylus avellana
6,14,9201675,1,54,1,Rhamnus cathartica
6,14,920557,1,128,1,Corylus avellana
6,14,920841,1,158,1,Fraxinus excelsior (c)
6,14,9204445,1,266,1,Betula seedling/sp
6,14,9204446,2,11,1,Quercus seedling/sp
6,14,9204446,3,14,1,Quercus seedling/sp
6,14,9204446,5,2,2,Quercus seedling/sp
6,14,9204446,6,2,2,Quercus seedling/sp
6,15,9201470,1,2,1,Picea abies
6,15,920569,1,6,2,Crataegus monogyna
6,15,920569,1,20,1,Crataegus monogyna
6,15,9201675,1,20,1,Rhamnus cathartica
6,15,920557,1,92,2,Corylus avellana
6,15,9204445,1,96,1,Betula seedling/sp
6,15,920841,1,116,1,Fraxinus excelsior (c)
6,15,920557,1,150,1,Corylus avellana
6,15,920841,2,1,2,Fraxinus excelsior (c)
6,15,920557,2,2,2,Corylus avellana
6,15,9204446,2,3,1,Quercus seedling/sp
6,15,920841,3,1,1,Fraxinus excelsior (c)
6,15,9204446,3,12,1,Quercus seedling/sp
6,15,9204446,4,4,1,Quercus seedling/sp
6,15,9204446,5,1,2,Quercus seedling/sp
6,15,9204446,6,3,2,Quercus seedling/sp
6,16,920841,1,2,2,Fraxinus excelsior (c)
6,16,920841,1,4,1,Fraxinus excelsior (c)
6,16,920841,1,5,1,Fraxinus excelsior (c)
6,16,920569,1,6,1,Crataegus monogyna
6,16,920569,1,8,2,Crataegus monogyna
6,16,920557,1,66,2,Corylus avellana
6,16,920557,1,82,1,Corylus avellana
6,16,920841,2,1,2,Fraxinus excelsior (c)
6,16,920557,2,2,1,Corylus avellana
6,16,920569,2,4,1,Crataegus monogyna
6,16,920841,2,5,1,Fraxinus excelsior (c)
6,16,9204445,2,9,1,Betula seedling/sp
6,16,920841,3,1,1,Fraxinus excelsior (c)
6,16,920841,3,1,2,Fraxinus excelsior (c)
6,16,9204445,3,5,1,Betula seedling/sp
6,16,9204446,5,1,1,Quercus seedling/sp
6,16,9204446,10,3,1,Quercus seedling/sp
6,16,9204446,14,1,2,Quercus seedling/sp
7,1,9201616,1,1,1,Prunus padus
7,1,9205,1,2,1,Acer pseudoplatanus
7,1,9201023,1,2,2,Ilex aquifolium
7,1,9204314,1,2,2,Ulmus sp.
7,1,920569,1,3,1,Crataegus monogyna
7,1,9201023,1,4,1,Ilex aquifolium
7,1,9202184,1,6,1,Viburnum lantana
7,1,920557,1,6,2,Corylus avellana
7,1,920841,1,10,1,Fraxinus excelsior (c)
7,1,920841,1,16,1,Fraxinus excelsior (c)
7,1,920557,1,76,1,Corylus avellana
7,1,9201023,2,1,2,Ilex aquifolium
7,1,9201611,2,2,2,Prunus avium
7,1,9204314,2,2,2,Ulmus sp.
7,1,9201616,2,3,1,Prunus padus
7,1,920557,2,6,1,Corylus avellana
7,1,920557,2,6,2,Corylus avellana
7,1,920841,2,24,1,Fraxinus excelsior (c)
7,1,9201616,3,4,1,Prunus padus
7,1,920841,3,15,1,Fraxinus excelsior (c)
7,1,920569,4,1,1,Crataegus monogyna
7,1,9201616,4,1,1,Prunus padus
7,1,9201611,4,1,2,Prunus avium
7,1,9204446,4,1,2,Quercus seedling/sp
7,1,920841,4,3,1,Fraxinus excelsior (c)
7,1,9201611,5,1,2,Prunus avium
7,1,9201611,6,1,2,Prunus avium
7,1,920841,6,3,2,Fraxinus excelsior (c)
7,1,920841,7,1,2,Fraxinus excelsior (c)
7,2,9201788,1,1,1,Salix caprea
7,2,9204314,1,1,1,Ulmus sp.
7,2,920569,1,2,2,Crataegus monogyna
7,2,9201023,1,2,2,Ilex aquifolium
7,2,9201788,1,2,2,Salix caprea
7,2,9204314,1,4,2,Ulmus sp.
7,2,920557,1,22,1,Corylus avellana
7,2,9204314,1,26,1,Ulmus sp.
7,2,920557,1,56,2,Corylus avellana
7,2,920841,2,1,1,Fraxinus excelsior (c)
7,2,9201788,2,1,1,Salix caprea
7,2,920841,2,1,2,Fraxinus excelsior (c)
7,2,9204314,2,3,1,Ulmus sp.
7,2,920557,2,6,1,Corylus avellana
7,2,920557,2,10,2,Corylus avellana
7,2,9204314,2,16,1,Ulmus sp.
7,2,920841,3,1,1,Fraxinus excelsior (c)
7,2,9204314,3,2,1,Ulmus sp.
7,2,920841,3,3,2,Fraxinus excelsior (c)
7,2,9204314,3,6,1,Ulmus sp.
7,2,920841,4,1,1,Fraxinus excelsior (c)
7,2,9203,4,2,2,Acer campestre
7,2,920841,7,1,2,Fraxinus excelsior (c)
7,2,920841,8,1,2,Fraxinus excelsior (c)
7,2,920841,11,1,2,Fraxinus excelsior (c)
7,3,920841,1,1,1,Fraxinus excelsior (c)
7,3,9204445,1,1,1,Betula seedling/sp
7,3,9201788,1,2,1,Salix caprea
7,3,9204558,1,2,1,Salix seedling/sp
7,3,9204558,1,8,1,Salix seedling/sp
7,3,920548,1,10,1,Cornus sanguinea
7,3,920841,1,10,1,Fraxinus excelsior (c)
7,3,9201815,1,12,1,Sambucus nigra
7,3,920557,1,12,2,Corylus avellana
7,3,9203,1,30,1,Acer campestre
7,3,920557,1,158,1,Corylus avellana
7,3,9201788,2,1,1,Salix caprea
7,3,9201815,2,2,1,Sambucus nigra
7,3,9204445,2,2,1,Betula seedling/sp
7,3,9204558,2,6,1,Salix seedling/sp
7,3,9203,2,11,1,Acer campestre
7,3,920557,2,12,2,Corylus avellana
7,3,9201788,3,1,1,Salix caprea
7,3,9204558,3,1,1,Salix seedling/sp
7,3,920841,3,1,2,Fraxinus excelsior (c)
7,3,920557,3,4,2,Corylus avellana
7,3,920841,4,2,2,Fraxinus excelsior (c)
7,3,920841,5,2,2,Fraxinus excelsior (c)
7,3,920841,7,1,2,Fraxinus excelsior (c)
7,3,920841,10,1,2,Fraxinus excelsior (c)
7,4,9205,1,1,1,Acer pseudoplatanus
7,4,9203,1,2,2,Acer campestre
7,4,920841,1,2,2,Fraxinus excelsior (c)
7,4,9204561,1,2,2,Sorbus sp.
7,4,920569,1,3,2,Crataegus monogyna
7,4,920569,1,4,1,Crataegus monogyna
7,4,920557,1,4,2,Corylus avellana
7,4,920841,1,4,2,Fraxinus excelsior (c)
7,4,9203,1,5,1,Acer campestre
7,4,9204446,1,13,1,Quercus seedling/sp
7,4,920841,1,14,1,Fraxinus excelsior (c)
7,4,9204446,1,14,1,Quercus seedling/sp
7,4,9204561,1,14,1,Sorbus sp.
7,4,920841,1,92,1,Fraxinus excelsior (c)
7,4,920557,1,154,1,Corylus avellana
7,4,9203,2,1,1,Acer campestre
7,4,9203,2,1,2,Acer campestre
7,4,920557,2,2,2,Corylus avellana
7,4,920841,2,2,2,Fraxinus excelsior (c)
7,4,9204446,2,4,1,Quercus seedling/sp
7,4,920569,2,4,2,Crataegus monogyna
7,4,9204561,2,6,1,Sorbus sp.
7,4,9204561,2,8,2,Sorbus sp.
7,4,920557,2,10,1,Corylus avellana
7,4,920841,2,14,1,Fraxinus excelsior (c)
7,4,920841,3,1,1,Fraxinus excelsior (c)
7,4,9204446,3,1,1,Quercus seedling/sp
7,4,9203,3,1,2,Acer campestre
7,4,9204314,3,1,2,Ulmus sp.
7,4,9204446,3,1,2,Quercus seedling/sp
7,4,9204561,3,1,2,Sorbus sp.
7,4,920841,3,2,2,Fraxinus excelsior (c)
7,4,9204314,4,1,2,Ulmus sp.
7,4,9204446,4,1,2,Quercus seedling/sp
7,4,920841,4,3,2,Fraxinus excelsior (c)
7,4,920841,6,1,2,Fraxinus excelsior (c)
7,5,920841,1,1,1,Fraxinus excelsior (c)
7,5,920841,1,1,2,Fraxinus excelsior (c)
7,5,920841,1,2,1,Fraxinus excelsior (c)
7,5,9201023,1,2,2,Ilex aquifolium
7,5,9205,1,3,1,Acer pseudoplatanus
7,5,920548,1,8,1,Cornus sanguinea
7,5,920557,1,8,2,Corylus avellana
7,5,920557,1,68,1,Corylus avellana
7,5,920841,2,2,2,Fraxinus excelsior (c)
7,5,9205,2,4,1,Acer pseudoplatanus
7,5,920569,2,5,2,Crataegus monogyna
7,5,920557,2,12,1,Corylus avellana
7,5,920557,2,14,2,Corylus avellana
7,5,920841,2,16,1,Fraxinus excelsior (c)
7,5,9201616,3,1,1,Prunus padus
7,5,9204445,3,1,1,Betula seedling/sp
7,5,9203,3,1,2,Acer campestre
7,5,920569,3,1,2,Crataegus monogyna
7,5,920841,3,1,2,Fraxinus excelsior (c)
7,5,920557,3,4,2,Corylus avellana
7,5,920841,3,6,1,Fraxinus excelsior (c)
7,5,9204445,4,1,1,Betula seedling/sp
7,5,9203,4,1,2,Acer campestre
7,5,920810,4,1,2,Fagus sylvatica
7,5,920841,4,2,1,Fraxinus excelsior (c)
7,5,920841,4,4,2,Fraxinus excelsior (c)
7,5,920841,5,2,1,Fraxinus excelsior (c)
7,5,9201616,5,2,1,Prunus padus
7,5,920841,6,2,2,Fraxinus excelsior (c)
7,5,920841,7,1,2,Fraxinus excelsior (c)
7,6,920841,1,1,1,Fraxinus excelsior (c)
7,6,9204446,1,1,1,Quercus seedling/sp
7,6,9204314,1,2,1,Ulmus sp.
7,6,920569,1,2,2,Crataegus monogyna
7,6,9204314,1,2,2,Ulmus sp.
7,6,920569,1,4,1,Crataegus monogyna
7,6,920841,1,4,1,Fraxinus excelsior (c)
7,6,920569,1,9,1,Crataegus monogyna
7,6,9204314,1,9,1,Ulmus sp.
7,6,9205,1,10,1,Acer pseudoplatanus
7,6,920548,1,12,1,Cornus sanguinea
7,6,9205,1,18,1,Acer pseudoplatanus
7,6,920557,1,28,2,Corylus avellana
7,6,920557,1,114,1,Corylus avellana
7,6,920569,2,1,2,Crataegus monogyna
7,6,920841,2,4,1,Fraxinus excelsior (c)
7,6,9204314,2,5,1,Ulmus sp.
7,6,9205,2,6,1,Acer pseudoplatanus
7,6,9204446,2,6,1,Quercus seedling/sp
7,6,920557,2,20,1,Corylus avellana
7,6,920557,2,36,2,Corylus avellana
7,6,920569,3,1,1,Crataegus monogyna
7,6,9204314,3,1,1,Ulmus sp.
7,6,920569,3,1,2,Crataegus monogyna
7,6,9204446,3,1,2,Quercus seedling/sp
7,6,920841,3,2,1,Fraxinus excelsior (c)
7,6,920557,3,2,2,Corylus avellana
7,6,920841,3,5,2,Fraxinus excelsior (c)
7,6,920841,4,1,1,Fraxinus excelsior (c)
7,6,9204314,4,1,1,Ulmus sp.
7,6,920569,4,2,1,Crataegus monogyna
7,6,920841,4,5,2,Fraxinus excelsior (c)
7,6,920841,5,1,2,Fraxinus excelsior (c)
7,6,9204446,5,1,2,Quercus seedling/sp
7,7,9205,1,3,2,Acer pseudoplatanus
7,7,9201188,1,4,2,Lonicera periclymenum
7,7,920841,1,5,1,Fraxinus excelsior (c)
7,7,920841,1,6,1,Fraxinus excelsior (c)
7,7,9205,1,10,1,Acer pseudoplatanus
7,7,9205,1,12,1,Acer pseudoplatanus
7,7,9204314,1,17,1,Ulmus sp.
7,7,9204446,2,1,1,Quercus seedling/sp
7,7,9204314,2,1,2,Ulmus sp.
7,7,920557,2,2,1,Corylus avellana
7,7,9201815,2,2,1,Sambucus nigra
7,7,9205,2,2,2,Acer pseudoplatanus
7,7,9201188,2,4,2,Lonicera periclymenum
7,7,9205,2,6,1,Acer pseudoplatanus
7,7,920841,2,6,1,Fraxinus excelsior (c)
7,7,9204314,2,7,1,Ulmus sp.
7,7,920841,3,1,2,Fraxinus excelsior (c)
7,7,9204314,3,1,2,Ulmus sp.
7,7,920841,3,2,1,Fraxinus excelsior (c)
7,7,9205,3,2,2,Acer pseudoplatanus
7,7,9201815,3,2,2,Sambucus nigra
7,7,9205,3,3,1,Acer pseudoplatanus
7,7,9204314,3,3,1,Ulmus sp.
7,7,920841,4,1,1,Fraxinus excelsior (c)
7,7,9204314,4,2,1,Ulmus sp.
7,7,920841,4,2,2,Fraxinus excelsior (c)
7,7,920841,5,1,2,Fraxinus excelsior (c)
7,7,920841,10,1,2,Fraxinus excelsior (c)
7,8,920810,1,2,1,Fagus sylvatica
7,8,9205,1,2,2,Acer pseudoplatanus
7,8,9205,1,3,2,Acer pseudoplatanus
7,8,9205,1,4,1,Acer pseudoplatanus
7,8,920841,1,17,1,Fraxinus excelsior (c)
7,8,9205,1,19,1,Acer pseudoplatanus
7,8,920557,1,22,2,Corylus avellana
7,8,920841,1,32,1,Fraxinus excelsior (c)
7,8,920557,1,72,1,Corylus avellana
7,8,9204314,2,1,2,Ulmus sp.
7,8,9203,2,2,2,Acer campestre
7,8,920841,2,2,2,Fraxinus excelsior (c)
7,8,920557,2,4,1,Corylus avellana
7,8,920557,2,6,2,Corylus avellana
7,8,9205,2,14,2,Acer pseudoplatanus
7,8,9205,2,19,1,Acer pseudoplatanus
7,8,920841,2,21,1,Fraxinus excelsior (c)
7,8,9204446,3,2,2,Quercus seedling/sp
7,8,920841,3,4,2,Fraxinus excelsior (c)
7,8,920841,3,7,1,Fraxinus excelsior (c)
7,8,9205,3,8,2,Acer pseudoplatanus
7,8,920841,4,1,1,Fraxinus excelsior (c)
7,8,9205,4,2,2,Acer pseudoplatanus
7,8,920841,4,9,2,Fraxinus excelsior (c)
7,8,920841,5,2,2,Fraxinus excelsior (c)
7,8,9204446,6,1,1,Quercus seedling/sp
7,8,920841,6,1,2,Fraxinus excelsior (c)
7,8,9204446,6,1,2,Quercus seedling/sp
7,8,9204446,8,1,1,Quercus seedling/sp
7,8,9204446,9,2,1,Quercus seedling/sp
7,9,9204558,1,1,1,Salix seedling/sp
7,9,9201616,1,3,1,Prunus padus
7,9,9201616,1,8,1,Prunus padus
7,9,9203,1,9,1,Acer campestre
7,9,920841,1,14,1,Fraxinus excelsior (c)
7,9,9203,1,18,1,Acer campestre
7,9,920841,1,20,1,Fraxinus excelsior (c)
7,9,920557,1,88,1,Corylus avellana
7,9,9204446,2,1,1,Quercus seedling/sp
7,9,9201788,2,2,1,Salix caprea
7,9,9204558,2,2,1,Salix seedling/sp
7,9,9203,2,3,1,Acer campestre
7,9,9201616,2,10,1,Prunus padus
7,9,920841,2,12,1,Fraxinus excelsior (c)
7,9,920841,3,2,1,Fraxinus excelsior (c)
7,9,9201616,3,6,1,Prunus padus
7,9,9201616,4,1,1,Prunus padus
7,10,920841,8,1,2,Fraxinus excelsior (c)
7,10,920841,9,1,1,Fraxinus excelsior (c)
7,11,920841,1,4,1,Fraxinus excelsior (c)
7,11,9205,1,10,1,Acer pseudoplatanus
7,11,920841,1,13,1,Fraxinus excelsior (c)
7,11,920548,1,16,1,Cornus sanguinea
7,11,9205,1,42,1,Acer pseudoplatanus
7,11,920557,1,128,1,Corylus avellana
7,11,9205,2,6,1,Acer pseudoplatanus
7,11,920557,2,14,1,Corylus avellana
7,11,920841,2,18,1,Fraxinus excelsior (c)
7,11,920841,3,16,1,Fraxinus excelsior (c)
7,11,920841,4,2,1,Fraxinus excelsior (c)
7,12,920557,1,4,2,Corylus avellana
7,12,920841,1,6,1,Fraxinus excelsior (c)
7,12,920841,1,16,1,Fraxinus excelsior (c)
7,12,920557,1,26,1,Corylus avellana
7,12,920557,2,2,1,Corylus avellana
7,12,920841,2,2,2,Fraxinus excelsior (c)
7,12,920557,2,4,2,Corylus avellana
7,12,920841,2,12,1,Fraxinus excelsior (c)
7,12,920841,3,2,2,Fraxinus excelsior (c)
7,12,920841,3,8,1,Fraxinus excelsior (c)
7,12,920841,4,3,1,Fraxinus excelsior (c)
7,12,920841,5,2,2,Fraxinus excelsior (c)
7,12,920841,5,4,1,Fraxinus excelsior (c)
7,12,920841,6,1,1,Fraxinus excelsior (c)
7,12,920841,6,5,2,Fraxinus excelsior (c)
7,12,920841,7,1,2,Fraxinus excelsior (c)
7,13,920841,4,3,1,Fraxinus excelsior (c)
7,13,920841,5,2,1,Fraxinus excelsior (c)
7,14,920841,1,1,1,Fraxinus excelsior (c)
7,14,9204314,1,2,1,Ulmus sp.
7,14,920810,1,4,1,Fagus sylvatica
7,14,920557,1,18,2,Corylus avellana
7,14,920841,2,1,1,Fraxinus excelsior (c)
7,14,920569,2,1,2,Crataegus monogyna
7,14,920841,2,1,2,Fraxinus excelsior (c)
