Site,Plot,Nest,cover,Amalgams,Yr
49,11,2,100.0,910665.0,1
49,11,2,100.0,920513.0,1
49,11,1,100.0,920687.0,1
49,11,1,100.0,920918.0,1
49,11,3,50.0,920925.0,1
49,11,1,100.0,920952.0,1
49,11,1,100.0,920984.0,1
49,11,4,50.0,9101619.0,1
49,11,2,50.0,9201221.0,1
49,11,1,30.0,9201259.0,1
49,11,1,100.0,9201413.0,1
49,11,4,100.0,9201728.0,1
49,11,5,50.0,9202010.0,1
49,11,5,50.0,9202126.0,1
49,11,1,90.0,200001583.0,1
49,11,3,50.0,200001593.0,1
49,11,3,50.0,200001595.0,1
49,12,3,50.0,92046.0,1
49,12,1,5.0,910211.0,1
49,12,4,50.0,910665.0,1
49,12,1,100.0,920109.0,1
49,12,1,75.0,920506.0,1
49,12,1,100.0,920513.0,1
49,12,1,5.0,920833.0,1
49,12,4,50.0,920873.0,1
49,12,1,50.0,920918.0,1
49,12,3,50.0,920925.0,1
49,12,1,50.0,920952.0,1
49,12,4,50.0,2000070.0,1
49,12,4,50.0,9101619.0,1
49,12,3,50.0,9201038.0,1
49,12,2,50.0,9201188.0,1
49,12,1,100.0,9201221.0,1
49,12,2,100.0,9201259.0,1
49,12,5,50.0,9201363.0,1
49,12,5,50.0,9201413.0,1
49,12,1,100.0,9201660.0,1
49,12,5,50.0,9201694.0,1
49,12,5,50.0,9201696.0,1
49,12,1,25.0,9201728.0,1
49,12,1,100.0,9201947.0,1
49,12,2,25.0,9202126.0,1
49,12,4,50.0,9202172.0,1
49,12,2,100.0,200001583.0,1
49,12,3,50.0,200001593.0,1
49,13,2,50.0,910211.0,1
49,13,2,50.0,920109.0,1
49,13,3,50.0,920401.0,1
49,13,1,85.0,920506.0,1
49,13,1,5.0,920513.0,1
49,13,2,50.0,920824.0,1
49,13,2,50.0,920841.0,1
49,13,2,50.0,920882.0,1
49,13,1,100.0,920918.0,1
49,13,3,50.0,920925.0,1
49,13,1,100.0,920952.0,1
49,13,1,100.0,2000070.0,1
49,13,1,50.0,9201188.0,1
49,13,1,100.0,9201221.0,1
49,13,1,100.0,9201259.0,1
49,13,3,50.0,9201363.0,1
49,13,1,100.0,9201660.0,1
49,13,1,100.0,9201694.0,1
49,13,1,100.0,9201696.0,1
49,13,1,10.0,9201728.0,1
49,13,5,50.0,9201741.0,1
49,13,5,50.0,9201947.0,1
49,13,1,5.0,9202126.0,1
49,13,2,100.0,200001583.0,1
49,13,2,100.0,200001593.0,1
49,14,5,50.0,910244.0,1
49,14,4,50.0,910665.0,1
49,14,5,50.0,920401.0,1
49,14,1,55.0,920506.0,1
49,14,1,100.0,920513.0,1
49,14,3,100.0,920833.0,1
49,14,5,50.0,920841.0,1
49,14,4,50.0,920873.0,1
49,14,1,100.0,920918.0,1
49,14,5,50.0,920925.0,1
49,14,1,100.0,920952.0,1
49,14,1,100.0,2000070.0,1
49,14,5,50.0,9101544.0,1
49,14,2,100.0,9201038.0,1
49,14,1,100.0,9201188.0,1
49,14,1,100.0,9201221.0,1
49,14,2,100.0,9201259.0,1
49,14,2,100.0,9201660.0,1
49,14,2,50.0,9201694.0,1
49,14,2,50.0,9201696.0,1
49,14,1,45.0,9201728.0,1
49,14,2,100.0,9202126.0,1
49,14,1,10.0,200001583.0,1
49,14,1,50.0,200001593.0,1
49,15,1,50.0,9205.0,1
49,15,2,100.0,92046.0,1
49,15,1,100.0,910211.0,1
49,15,5,50.0,910665.0,1
49,15,4,50.0,920137.0,1
49,15,2,5.0,920401.0,1
49,15,1,25.0,920506.0,1
49,15,1,100.0,920513.0,1
49,15,1,100.0,920882.0,1
49,15,1,100.0,920918.0,1
49,15,5,50.0,920925.0,1
49,15,5,50.0,920933.0,1
49,15,1,100.0,920952.0,1
49,15,4,50.0,920984.0,1
49,15,1,50.0,2000070.0,1
49,15,3,100.0,9201038.0,1
49,15,1,50.0,9201188.0,1
49,15,1,100.0,9201259.0,1
49,15,4,50.0,9201363.0,1
49,15,1,50.0,9201596.0,1
49,15,2,100.0,9201660.0,1
49,15,1,20.0,9201728.0,1
49,15,3,50.0,9201947.0,1
49,15,2,100.0,9202126.0,1
49,15,5,50.0,9202172.0,1
49,15,1,5.0,200001583.0,1
49,15,2,100.0,200001593.0,1
49,15,1,100.0,200001595.0,1
49,16,4,50.0,92039.0,1
49,16,2,100.0,92046.0,1
49,16,2,100.0,910211.0,1
49,16,2,100.0,910244.0,1
49,16,3,50.0,910665.0,1
49,16,2,50.0,920109.0,1
49,16,1,100.0,920331.0,1
49,16,5,50.0,920432.0,1
49,16,1,5.0,920506.0,1
49,16,1,5.0,920513.0,1
49,16,1,50.0,920520.0,1
49,16,3,50.0,920569.0,1
49,16,5,50.0,920833.0,1
49,16,2,100.0,920838.0,1
49,16,1,100.0,920841.0,1
49,16,5,50.0,920862.0,1
49,16,4,50.0,920882.0,1
49,16,1,100.0,920918.0,1
49,16,3,50.0,920925.0,1
49,16,1,15.0,920952.0,1
49,16,1,100.0,9201188.0,1
49,16,3,50.0,9201221.0,1
49,16,3,50.0,9201259.0,1
49,16,3,50.0,9201272.0,1
49,16,2,100.0,9201413.0,1
49,16,5,50.0,9201617.0,1
49,16,1,100.0,9201660.0,1
49,16,3,50.0,9201694.0,1
49,16,3,50.0,9201696.0,1
49,16,1,5.0,9201728.0,1
49,16,2,50.0,9201947.0,1
49,16,2,50.0,9202109.0,1
49,16,4,50.0,9202126.0,1
49,16,4,50.0,9202172.0,1
49,16,3,50.0,9202185.0,1
49,16,4,50.0,9204528.0,1
49,16,1,5.0,200001583.0,1
49,16,1,100.0,200001593.0,1
49,16,1,100.0,200001595.0,1
50,1,1,100.0,9205.0,1
50,1,1,100.0,92046.0,1
50,1,4,100.0,920513.0,1
50,1,1,100.0,920841.0,1
50,1,5,50.0,9101619.0,1
50,1,4,50.0,9201221.0,1
50,1,3,5.0,9201291.0,1
50,1,4,5.0,9201413.0,1
50,1,1,70.0,9201687.0,1
50,2,2,100.0,9205.0,1
50,2,1,5.0,92046.0,1
50,2,2,10.0,910211.0,1
50,2,1,30.0,910665.0,1
50,2,2,50.0,920169.0,1
50,2,3,100.0,920506.0,1
50,2,1,100.0,920513.0,1
50,2,3,50.0,920557.0,1
50,2,2,50.0,920569.0,1
50,2,3,50.0,920627.0,1
50,2,5,5.0,920628.0,1
50,2,1,100.0,920838.0,1
50,2,1,100.0,920841.0,1
50,2,3,100.0,920878.0,1
50,2,3,50.0,920918.0,1
50,2,1,100.0,920983.0,1
50,2,4,100.0,9101619.0,1
50,2,2,5.0,9102050.0,1
50,2,3,100.0,9102053.0,1
50,2,4,100.0,9201207.0,1
50,2,4,100.0,9201291.0,1
50,2,1,30.0,9201413.0,1
50,2,1,50.0,9201588.0,1
50,2,1,100.0,9201596.0,1
50,2,1,50.0,9201607.0,1
50,2,2,100.0,9201660.0,1
50,2,4,50.0,9201960.0,1
50,2,1,50.0,9202126.0,1
50,2,1,100.0,9202168.0,1
50,2,2,5.0,200001583.0,1
50,2,1,100.0,200001595.0,1
50,3,4,100.0,92046.0,1
50,3,2,5.0,910211.0,1
50,3,1,5.0,910665.0,1
50,3,3,50.0,920506.0,1
50,3,2,100.0,920513.0,1
50,3,3,50.0,920576.0,1
50,3,3,50.0,920687.0,1
50,3,3,100.0,920833.0,1
50,3,1,100.0,920838.0,1
50,3,2,100.0,920841.0,1
50,3,5,50.0,920925.0,1
50,3,4,100.0,9102050.0,1
50,3,2,5.0,9102053.0,1
50,3,1,70.0,9201291.0,1
50,3,1,40.0,9201413.0,1
50,3,4,100.0,9201729.0,1
50,3,2,100.0,9202005.0,1
50,3,1,100.0,200001583.0,1
50,3,4,100.0,200001595.0,1
50,4,3,50.0,9205.0,1
50,4,1,5.0,92046.0,1
50,4,1,20.0,910211.0,1
50,4,5,100.0,910244.0,1
50,4,2,20.0,910665.0,1
50,4,2,100.0,920506.0,1
50,4,1,100.0,920513.0,1
50,4,2,50.0,920557.0,1
50,4,1,100.0,920576.0,1
50,4,5,50.0,920640.0,1
50,4,4,50.0,920687.0,1
50,4,3,50.0,920833.0,1
50,4,2,100.0,920838.0,1
50,4,1,100.0,920841.0,1
50,4,3,100.0,920918.0,1
50,4,4,100.0,920983.0,1
50,4,2,100.0,920984.0,1
50,4,3,100.0,9101544.0,1
50,4,1,100.0,9101619.0,1
50,4,1,5.0,9102053.0,1
50,4,1,5.0,9201291.0,1
50,4,1,35.0,9201413.0,1
50,4,4,50.0,9201607.0,1
50,4,1,50.0,9201660.0,1
50,4,1,100.0,9201728.0,1
50,4,2,100.0,9201729.0,1
50,4,3,50.0,9202005.0,1
50,4,1,100.0,9202172.0,1
50,4,2,5.0,200001583.0,1
50,4,1,100.0,200001595.0,1
50,5,2,100.0,92035.0,1
50,5,5,100.0,92039.0,1
50,5,5,50.0,92046.0,1
50,5,2,100.0,910665.0,1
50,5,1,50.0,920105.0,1
50,5,2,100.0,920432.0,1
50,5,5,100.0,920513.0,1
50,5,2,100.0,920557.0,1
50,5,2,100.0,920627.0,1
50,5,1,75.0,920628.0,1
50,5,5,50.0,920833.0,1
50,5,5,50.0,920841.0,1
50,5,1,5.0,920878.0,1
50,5,5,100.0,920925.0,1
50,5,1,100.0,920984.0,1
50,5,1,5.0,9101619.0,1
50,5,5,50.0,9201063.0,1
50,5,1,10.0,9201188.0,1
50,5,1,100.0,9201413.0,1
50,5,5,50.0,9201660.0,1
50,5,3,100.0,9201687.0,1
50,5,1,100.0,9201960.0,1
50,5,5,50.0,9202021.0,1
50,5,2,5.0,9202136.0,1
50,5,1,100.0,9204445.0,1
50,5,2,100.0,9204446.0,1
50,6,4,100.0,92039.0,1
50,6,3,100.0,92046.0,1
50,6,4,100.0,910211.0,1
50,6,4,100.0,910665.0,1
50,6,2,100.0,920121.0,1
50,6,4,50.0,920169.0,1
50,6,3,100.0,920412.0,1
50,6,4,100.0,920506.0,1
50,6,4,100.0,920513.0,1
50,6,3,50.0,920520.0,1
50,6,4,100.0,920607.0,1
50,6,1,40.0,920628.0,1
50,6,5,50.0,920816.0,1
50,6,4,10.0,920833.0,1
50,6,3,50.0,920841.0,1
50,6,1,5.0,920878.0,1
50,6,4,5.0,920924.0,1
50,6,2,100.0,920983.0,1
50,6,2,5.0,920984.0,1
50,6,1,15.0,9101619.0,1
50,6,4,100.0,9201067.0,1
50,6,1,100.0,9201188.0,1
50,6,4,100.0,9201221.0,1
50,6,1,100.0,9201413.0,1
50,6,1,100.0,9201596.0,1
50,6,4,100.0,9201660.0,1
50,6,2,100.0,9201960.0,1
50,6,5,50.0,9202126.0,1
50,6,4,100.0,9202140.0,1
50,6,1,50.0,9204446.0,1
50,7,1,50.0,9205.0,1
50,7,1,100.0,92035.0,1
50,7,1,100.0,92046.0,1
50,7,3,100.0,910211.0,1
50,7,4,5.0,910665.0,1
50,7,1,5.0,920121.0,1
50,7,5,50.0,920421.0,1
50,7,1,100.0,920432.0,1
50,7,5,50.0,920569.0,1
50,7,4,100.0,920607.0,1
50,7,1,100.0,920627.0,1
50,7,5,50.0,920810.0,1
50,7,1,100.0,920833.0,1
50,7,5,100.0,920838.0,1
50,7,1,100.0,920841.0,1
50,7,1,100.0,920878.0,1
50,7,3,50.0,920918.0,1
50,7,2,100.0,920924.0,1
50,7,1,50.0,920984.0,1
50,7,1,35.0,9101619.0,1
50,7,4,50.0,9201015.0,1
50,7,1,100.0,9201188.0,1
50,7,1,100.0,9201221.0,1
50,7,1,100.0,9201413.0,1
50,7,3,100.0,9201588.0,1
50,7,2,100.0,9201596.0,1
50,7,2,100.0,9201728.0,1
50,7,1,100.0,9201729.0,1
50,7,3,50.0,9201867.0,1
50,7,1,100.0,9201960.0,1
50,7,5,100.0,9202010.0,1
50,7,1,100.0,9202021.0,1
50,7,2,100.0,9202140.0,1
50,7,2,100.0,9202172.0,1
50,7,1,100.0,200001595.0,1
50,8,2,50.0,92035.0,1
50,8,1,100.0,92046.0,1
50,8,1,10.0,910211.0,1
50,8,2,100.0,910244.0,1
50,8,1,75.0,910665.0,1
50,8,5,50.0,920421.0,1
50,8,2,100.0,920557.0,1
50,8,3,100.0,920628.0,1
50,8,1,50.0,920810.0,1
50,8,1,100.0,920841.0,1
50,8,3,100.0,920931.0,1
50,8,5,100.0,920984.0,1
50,8,2,100.0,9101619.0,1
50,8,5,100.0,9102050.0,1
50,8,2,100.0,9102053.0,1
50,8,3,100.0,9201188.0,1
50,8,2,50.0,9201207.0,1
50,8,5,50.0,9201221.0,1
50,8,4,50.0,9201291.0,1
50,8,1,20.0,9201413.0,1
50,8,3,50.0,9201607.0,1
50,8,3,50.0,9201660.0,1
50,8,3,50.0,9201729.0,1
50,8,2,50.0,9201867.0,1
50,8,2,50.0,9201960.0,1
50,8,1,5.0,200001583.0,1
50,8,1,100.0,200001595.0,1
50,9,4,5.0,92035.0,1
50,9,1,5.0,92036.0,1
50,9,1,5.0,92039.0,1
50,9,1,5.0,92046.0,1
50,9,1,5.0,910211.0,1
50,9,2,10.0,910665.0,1
50,9,3,50.0,920350.0,1
50,9,1,100.0,920506.0,1
50,9,1,100.0,920513.0,1
50,9,1,100.0,920520.0,1
50,9,1,50.0,920576.0,1
50,9,1,100.0,920576.0,1
50,9,1,100.0,920627.0,1
50,9,5,50.0,920810.0,1
50,9,1,10.0,920833.0,1
50,9,1,100.0,920838.0,1
50,9,1,100.0,920841.0,1
50,9,4,100.0,920882.0,1
50,9,3,50.0,920983.0,1
50,9,1,10.0,9101619.0,1
50,9,1,100.0,9201067.0,1
50,9,3,100.0,9201221.0,1
50,9,2,10.0,9201291.0,1
50,9,1,5.0,9201413.0,1
50,9,1,100.0,9201596.0,1
50,9,3,50.0,9201607.0,1
50,9,2,15.0,9201729.0,1
50,9,5,50.0,9201867.0,1
50,9,2,50.0,9201960.0,1
50,9,3,100.0,9202005.0,1
50,9,1,100.0,9202140.0,1
50,9,1,100.0,9202172.0,1
50,9,5,50.0,9202215.0,1
50,9,5,50.0,9204445.0,1
50,9,4,50.0,9204446.0,1
50,9,1,100.0,20000228.0,1
50,9,1,100.0,200001595.0,1
50,10,4,50.0,9203.0,1
50,10,1,50.0,92035.0,1
50,10,1,50.0,92046.0,1
50,10,1,50.0,920467.0,1
50,10,4,50.0,920627.0,1
50,10,5,50.0,920640.0,1
50,10,2,50.0,920810.0,1
50,10,2,50.0,920841.0,1
50,10,1,50.0,9201221.0,1
50,10,4,50.0,9201413.0,1
50,10,2,50.0,9201960.0,1
50,10,3,50.0,200001583.0,1
50,11,2,100.0,92040.0,1
50,11,3,100.0,92046.0,1
50,11,1,5.0,910211.0,1
50,11,1,100.0,910244.0,1
50,11,2,10.0,910665.0,1
50,11,3,100.0,920432.0,1
50,11,3,50.0,920557.0,1
50,11,4,50.0,920640.0,1
50,11,1,100.0,920687.0,1
50,11,1,100.0,920810.0,1
50,11,1,100.0,920841.0,1
50,11,3,100.0,920983.0,1
50,11,4,100.0,9201188.0,1
50,11,4,50.0,9201207.0,1
50,11,4,50.0,9201209.0,1
50,11,2,100.0,9201221.0,1
50,11,1,100.0,9201413.0,1
50,11,5,100.0,9201660.0,1
50,11,5,5.0,9201687.0,1
50,11,2,100.0,9201728.0,1
50,11,5,100.0,9201729.0,1
50,11,3,50.0,9201960.0,1
50,11,3,50.0,9202010.0,1
50,11,2,5.0,200001583.0,1
50,11,2,100.0,200001595.0,1
50,12,1,5.0,92039.0,1
50,12,1,100.0,92040.0,1
50,12,2,100.0,92046.0,1
50,12,1,100.0,910665.0,1
50,12,3,100.0,920121.0,1
50,12,3,100.0,920627.0,1
50,12,2,5.0,920628.0,1
50,12,1,100.0,920810.0,1
50,12,1,100.0,920841.0,1
50,12,2,100.0,920878.0,1
50,12,2,5.0,920983.0,1
50,12,2,25.0,920984.0,1
50,12,5,50.0,9101619.0,1
50,12,1,100.0,9201207.0,1
50,12,4,100.0,9201221.0,1
50,12,5,100.0,9201291.0,1
50,12,1,100.0,9201413.0,1
50,12,5,50.0,9201607.0,1
50,12,1,50.0,9201960.0,1
50,12,4,50.0,9202005.0,1
50,12,4,100.0,9202172.0,1
50,12,1,100.0,9202173.0,1
50,12,2,100.0,200001583.0,1
50,12,4,50.0,200001595.0,1
50,13,3,100.0,92035.0,1
50,13,4,100.0,92040.0,1
50,13,3,100.0,92046.0,1
50,13,1,15.0,910211.0,1
50,13,1,10.0,910665.0,1
50,13,1,5.0,910665.0,1
50,13,1,100.0,920432.0,1
50,13,2,50.0,920513.0,1
50,13,1,50.0,920628.0,1
50,13,1,100.0,920687.0,1
50,13,3,50.0,920695.0,1
50,13,4,50.0,920810.0,1
50,13,1,100.0,920841.0,1
50,13,2,50.0,920925.0,1
50,13,4,100.0,920983.0,1
50,13,5,100.0,9101544.0,1
50,13,1,50.0,9101619.0,1
50,13,1,15.0,9201413.0,1
50,13,3,100.0,9201660.0,1
50,13,2,50.0,9201728.0,1
50,13,2,100.0,9201729.0,1
50,13,1,50.0,9201960.0,1
50,13,2,50.0,9204446.0,1
50,13,1,100.0,200001595.0,1
50,14,1,50.0,92039.0,1
50,14,5,50.0,92040.0,1
50,14,1,5.0,92046.0,1
50,14,1,40.0,910211.0,1
50,14,2,50.0,910244.0,1
50,14,2,25.0,910665.0,1
50,14,1,100.0,920421.0,1
50,14,5,100.0,920421.0,1
50,14,1,5.0,920432.0,1
50,14,2,10.0,920506.0,1
50,14,1,100.0,920513.0,1
50,14,2,100.0,920520.0,1
50,14,1,50.0,920569.0,1
50,14,1,100.0,920576.0,1
50,14,2,100.0,920687.0,1
50,14,1,50.0,920810.0,1
50,14,1,100.0,920838.0,1
50,14,1,50.0,920841.0,1
50,14,5,100.0,920983.0,1
50,14,1,50.0,9201067.0,1
50,14,1,100.0,9201221.0,1
50,14,3,15.0,9201291.0,1
50,14,1,20.0,9201413.0,1
50,14,4,100.0,9201607.0,1
50,14,2,100.0,9201610.0,1
50,14,1,100.0,9201660.0,1
50,14,5,100.0,9201687.0,1
50,14,3,100.0,9201729.0,1
50,14,4,100.0,9201867.0,1
50,14,3,100.0,9201960.0,1
50,14,3,50.0,9202126.0,1
50,14,1,50.0,9202215.0,1
50,14,1,5.0,200001583.0,1
50,14,1,100.0,200001595.0,1
50,15,2,100.0,92046.0,1
50,15,1,75.0,910211.0,1
50,15,1,100.0,910665.0,1
50,15,1,10.0,910665.0,1
50,15,2,100.0,920350.0,1
50,15,2,50.0,920421.0,1
50,15,1,50.0,920513.0,1
50,15,1,100.0,920520.0,1
50,15,1,100.0,920576.0,1
50,15,5,50.0,920627.0,1
50,15,1,5.0,920833.0,1
50,15,2,100.0,920841.0,1
50,15,4,50.0,920882.0,1
50,15,5,50.0,920924.0,1
50,15,1,5.0,9102053.0,1
50,15,1,100.0,9201067.0,1
50,15,1,100.0,9201221.0,1
50,15,1,50.0,9201413.0,1
50,15,1,100.0,9201607.0,1
50,15,3,100.0,9201610.0,1
50,15,1,100.0,9201660.0,1
50,15,4,50.0,9201728.0,1
50,15,1,100.0,9201729.0,1
50,15,1,50.0,9202215.0,1
50,15,1,100.0,200001595.0,1
50,16,5,5.0,92035.0,1
50,16,2,50.0,910211.0,1
50,16,4,50.0,910244.0,1
50,16,4,50.0,910665.0,1
50,16,5,100.0,920121.0,1
50,16,3,100.0,920432.0,1
50,16,5,50.0,920607.0,1
50,16,4,100.0,920878.0,1
50,16,5,50.0,920984.0,1
50,16,1,95.0,9101619.0,1
50,16,1,100.0,9201413.0,1
50,16,1,100.0,9201728.0,1
50,16,1,5.0,200001583.0,1
51,1,1,50.0,9205.0,1
51,1,1,5.0,92040.0,1
51,1,2,100.0,910244.0,1
51,1,2,5.0,910665.0,1
51,1,1,100.0,920121.0,1
51,1,1,50.0,920569.0,1
51,1,2,50.0,920640.0,1
51,1,4,50.0,920687.0,1
51,1,1,100.0,920841.0,1
51,1,2,100.0,920952.0,1
51,1,1,5.0,920984.0,1
51,1,3,50.0,9201015.0,1
51,1,2,50.0,9201259.0,1
51,1,1,100.0,9201413.0,1
51,1,2,5.0,9201728.0,1
51,1,2,50.0,9204446.0,1
51,1,2,10.0,200001583.0,1
51,1,4,50.0,200001595.0,1
51,2,2,10.0,910211.0,1
51,2,2,10.0,910665.0,1
51,2,3,50.0,920240.0,1
51,2,1,100.0,920513.0,1
51,2,1,100.0,920687.0,1
51,2,1,100.0,920695.0,1
51,2,1,100.0,920918.0,1
51,2,2,100.0,920952.0,1
51,2,2,100.0,9201221.0,1
51,2,1,100.0,9201413.0,1
51,2,1,40.0,9201728.0,1
51,2,1,100.0,9202172.0,1
51,2,1,15.0,200001583.0,1
51,3,1,5.0,910211.0,1
51,3,1,5.0,910665.0,1
51,3,1,100.0,920513.0,1
51,3,1,50.0,920918.0,1
51,3,1,55.0,9201728.0,1
51,3,1,5.0,200001583.0,1
51,4,1,100.0,910211.0,1
51,4,3,100.0,910665.0,1
51,4,1,100.0,920513.0,1
51,4,1,100.0,920687.0,1
51,4,2,50.0,920695.0,1
51,4,1,100.0,920918.0,1
51,4,1,100.0,920925.0,1
51,4,2,100.0,920952.0,1
51,4,2,50.0,9201259.0,1
51,4,1,100.0,9201413.0,1
51,4,1,70.0,9201728.0,1
51,4,1,50.0,9201741.0,1
51,4,2,100.0,200001583.0,1
51,4,1,100.0,200001595.0,1
51,4,3,50.0,200001595.0,1
51,5,1,100.0,9205.0,1
51,5,2,10.0,910665.0,1
51,5,2,50.0,920240.0,1
51,5,2,100.0,920513.0,1
51,5,4,50.0,920695.0,1
51,5,3,50.0,920841.0,1
51,5,1,100.0,920918.0,1
51,5,1,100.0,920925.0,1
51,5,3,100.0,920952.0,1
51,5,2,100.0,9201221.0,1
51,5,1,100.0,9201259.0,1
51,5,2,100.0,9201413.0,1
51,5,5,50.0,9201697.0,1
51,5,2,10.0,9201728.0,1
51,5,2,50.0,9201741.0,1
51,5,5,50.0,9202126.0,1
51,5,1,100.0,9202172.0,1
51,5,1,5.0,200001583.0,1
51,6,1,100.0,9205.0,1
51,6,4,100.0,910211.0,1
51,6,3,100.0,910665.0,1
51,6,1,5.0,920506.0,1
51,6,2,100.0,920513.0,1
51,6,1,100.0,920873.0,1
51,6,3,100.0,9201454.0,1
51,6,1,5.0,9201694.0,1
51,6,1,5.0,9201696.0,1
51,6,1,70.0,9201728.0,1
51,6,1,5.0,9202126.0,1
51,6,2,100.0,9202172.0,1
51,6,3,100.0,200001583.0,1
51,7,3,100.0,910211.0,1
51,7,2,100.0,910665.0,1
51,7,1,10.0,920506.0,1
51,7,3,100.0,920513.0,1
51,7,4,50.0,920687.0,1
51,7,3,100.0,920695.0,1
51,7,1,5.0,920873.0,1
51,7,2,100.0,920918.0,1
51,7,4,100.0,920925.0,1
51,7,2,100.0,920952.0,1
51,7,4,50.0,9201173.0,1
51,7,3,100.0,9201259.0,1
51,7,2,100.0,9201660.0,1
51,7,1,60.0,9201728.0,1
51,7,1,100.0,9201741.0,1
51,7,1,5.0,9202126.0,1
51,7,2,100.0,9202172.0,1
51,7,2,100.0,200001583.0,1
51,7,4,100.0,200001593.0,1
51,8,1,50.0,9205.0,1
51,8,3,50.0,910665.0,1
51,8,2,100.0,920513.0,1
51,8,4,50.0,920569.0,1
51,8,2,50.0,920868.0,1
51,8,2,50.0,920918.0,1
51,8,1,100.0,920952.0,1
51,8,1,100.0,9201188.0,1
51,8,3,50.0,9201259.0,1
51,8,3,100.0,9201413.0,1
51,8,1,60.0,9201728.0,1
51,8,2,100.0,9202172.0,1
51,8,4,50.0,9204446.0,1
51,8,1,10.0,200001583.0,1
51,9,3,100.0,910211.0,1
51,9,1,100.0,910244.0,1
51,9,2,5.0,910665.0,1
51,9,2,100.0,920952.0,1
51,9,1,5.0,9201413.0,1
51,9,1,50.0,9201728.0,1
51,9,1,5.0,200001583.0,1
51,10,2,100.0,910211.0,1
51,10,1,50.0,910244.0,1
51,10,1,10.0,910665.0,1
51,10,2,100.0,920432.0,1
51,10,1,50.0,920569.0,1
51,10,1,100.0,920687.0,1
51,10,1,100.0,9201221.0,1
51,10,1,100.0,9201259.0,1
51,10,1,100.0,9201413.0,1
51,10,1,30.0,9201728.0,1
51,10,4,50.0,9204446.0,1
51,10,1,15.0,200001583.0,1
51,11,2,5.0,910211.0,1
51,11,2,50.0,910244.0,1
51,11,1,10.0,910665.0,1
51,11,2,50.0,920841.0,1
51,11,3,100.0,9101619.0,1
51,11,1,55.0,9201728.0,1
51,11,1,5.0,200001583.0,1
51,12,1,5.0,910211.0,1
51,12,2,100.0,910244.0,1
51,12,3,100.0,910665.0,1
51,12,2,50.0,920640.0,1
51,12,2,100.0,920952.0,1
51,12,1,5.0,920984.0,1
51,12,3,100.0,9101619.0,1
51,12,4,50.0,9201023.0,1
51,12,1,100.0,9201221.0,1
51,12,1,100.0,9201259.0,1
51,12,2,100.0,9201413.0,1
51,12,1,40.0,9201728.0,1
51,12,2,50.0,9201865.0,1
51,12,3,100.0,9202172.0,1
51,12,1,100.0,200001583.0,1
51,13,1,100.0,910211.0,1
51,13,2,100.0,910665.0,1
51,13,1,100.0,920506.0,1
51,13,1,100.0,920513.0,1
51,13,4,50.0,920569.0,1
51,13,3,100.0,920687.0,1
51,13,1,100.0,920695.0,1
51,13,1,50.0,920841.0,1
51,13,2,100.0,920918.0,1
51,13,1,100.0,920952.0,1
51,13,2,50.0,2000070.0,1
51,13,1,100.0,9101619.0,1
51,13,1,100.0,9201221.0,1
51,13,3,100.0,9201259.0,1
51,13,1,60.0,9201728.0,1
51,13,2,50.0,9201741.0,1
51,13,1,100.0,9202172.0,1
51,13,2,100.0,200001583.0,1
51,14,1,100.0,9205.0,1
51,14,1,100.0,910211.0,1
51,14,1,5.0,910665.0,1
51,14,1,100.0,920506.0,1
51,14,1,100.0,920513.0,1
51,14,2,50.0,920640.0,1
51,14,1,100.0,920695.0,1
51,14,3,50.0,920838.0,1
51,14,1,50.0,920841.0,1
51,14,2,50.0,920925.0,1
51,14,1,100.0,920952.0,1
51,14,3,100.0,2000070.0,1
51,14,3,100.0,9101619.0,1
51,14,2,50.0,9201173.0,1
51,14,1,100.0,9201188.0,1
51,14,1,60.0,9201728.0,1
51,14,1,100.0,9202172.0,1
51,14,2,50.0,200001583.0,1
51,15,1,100.0,9205.0,1
51,15,3,100.0,910211.0,1
51,15,1,100.0,920506.0,1
51,15,1,100.0,920513.0,1
51,15,4,50.0,920640.0,1
51,15,3,100.0,920841.0,1
51,15,2,50.0,920873.0,1
51,15,5,50.0,920925.0,1
51,15,1,100.0,920931.0,1
51,15,2,100.0,920952.0,1
51,15,2,100.0,2000070.0,1
51,15,1,100.0,9101619.0,1
51,15,1,100.0,9201221.0,1
51,15,1,100.0,9201259.0,1
51,15,1,100.0,9201413.0,1
51,15,1,60.0,9201728.0,1
51,15,2,100.0,9202126.0,1
51,15,1,100.0,9202172.0,1
51,15,2,100.0,200001583.0,1
51,15,4,50.0,200001595.0,1
51,16,4,50.0,910211.0,1
51,16,3,100.0,910665.0,1
51,16,1,5.0,920506.0,1
51,16,1,100.0,920513.0,1
51,16,1,100.0,920640.0,1
51,16,3,50.0,920687.0,1
51,16,1,100.0,920873.0,1
51,16,1,100.0,920925.0,1
51,16,3,50.0,920931.0,1
51,16,1,100.0,2000070.0,1
51,16,2,100.0,9201221.0,1
51,16,1,100.0,9201259.0,1
51,16,4,50.0,9201617.0,1
51,16,1,70.0,9201728.0,1
51,16,2,50.0,9201741.0,1
51,16,1,100.0,9202126.0,1
51,16,1,100.0,9202172.0,1
51,16,2,100.0,200001583.0,1
51,16,2,50.0,200001595.0,1
52,1,1,100.0,92035.0,1
52,1,2,50.0,92039.0,1
52,1,5,100.0,910211.0,1
52,1,1,50.0,910244.0,1
52,1,1,100.0,910665.0,1
52,1,1,5.0,920121.0,1
