Site,Plot,Nest,cover,Amalgams,Yr,species,flag
98,14,1,5.0,920607.0,2,Dactylis glomerata,0.0
98,16,3,10.0,920607.0,2,Dactylis glomerata,0.0
99,4,4,0.5,920607.0,2,Dactylis glomerata,0.0
103,2,2,1.0,920607.0,2,Dactylis glomerata,0.0
103,5,3,0.5,920607.0,2,Dactylis glomerata,0.0
103,8,2,1.0,920607.0,2,Dactylis glomerata,0.0
103,9,1,0.5,920607.0,2,Dactylis glomerata,0.0
1,1,1,15.0,920816.0,1,Festuca gigantea,0.0
1,2,3,5.0,920816.0,1,Festuca gigantea,0.0
1,3,3,0.5,920816.0,1,Festuca gigantea,0.0
1,4,3,1.0,920816.0,1,Festuca gigantea,0.0
1,5,3,1.0,920816.0,1,Festuca gigantea,0.0
1,6,5,0.5,920816.0,1,Festuca gigantea,0.0
1,8,5,0.5,920816.0,1,Festuca gigantea,0.0
1,9,1,1.0,920816.0,1,Festuca gigantea,0.0
1,10,1,5.0,920816.0,1,Festuca gigantea,0.0
1,11,2,1.0,920816.0,1,Festuca gigantea,0.0
1,12,5,0.5,920816.0,1,Festuca gigantea,0.0
1,13,3,1.0,920816.0,1,Festuca gigantea,0.0
1,14,3,1.0,920816.0,1,Festuca gigantea,0.0
1,15,1,5.0,920816.0,1,Festuca gigantea,0.0
1,16,1,10.0,920816.0,1,Festuca gigantea,0.0
8,1,5,0.5,920816.0,1,Festuca gigantea,0.0
8,2,2,0.5,920816.0,1,Festuca gigantea,0.0
8,3,1,1.0,920816.0,1,Festuca gigantea,0.0
8,6,5,0.5,920816.0,1,Festuca gigantea,0.0
8,7,5,0.5,920816.0,1,Festuca gigantea,0.0
8,9,4,0.5,920816.0,1,Festuca gigantea,0.0
8,12,5,0.5,920816.0,1,Festuca gigantea,0.0
8,13,5,0.5,920816.0,1,Festuca gigantea,0.0
9,7,4,0.5,920816.0,1,Festuca gigantea,0.0
9,9,2,0.5,920816.0,1,Festuca gigantea,0.0
9,10,1,1.0,920816.0,1,Festuca gigantea,0.0
9,11,2,0.5,920816.0,1,Festuca gigantea,0.0
9,12,2,1.0,920816.0,1,Festuca gigantea,0.0
9,13,4,0.5,920816.0,1,Festuca gigantea,0.0
9,15,2,1.0,920816.0,1,Festuca gigantea,0.0
11,1,4,1.0,920816.0,1,Festuca gigantea,0.0
11,5,1,1.0,920816.0,1,Festuca gigantea,0.0
11,16,4,0.5,920816.0,1,Festuca gigantea,0.0
12,3,5,0.5,920816.0,1,Festuca gigantea,0.0
12,6,1,0.5,920816.0,1,Festuca gigantea,0.0
12,8,1,1.0,920816.0,1,Festuca gigantea,0.0
12,9,1,1.0,920816.0,1,Festuca gigantea,0.0
12,15,2,1.0,920816.0,1,Festuca gigantea,0.0
13,1,1,25.0,920816.0,1,Festuca gigantea,0.0
13,2,1,5.0,920816.0,1,Festuca gigantea,0.0
13,3,1,10.0,920816.0,1,Festuca gigantea,0.0
13,4,1,1.0,920816.0,1,Festuca gigantea,0.0
13,5,1,5.0,920816.0,1,Festuca gigantea,0.0
13,6,1,1.0,920816.0,1,Festuca gigantea,0.0
13,7,2,1.0,920816.0,1,Festuca gigantea,0.0
13,9,3,0.5,920816.0,1,Festuca gigantea,0.0
13,11,2,0.5,920816.0,1,Festuca gigantea,0.0
13,14,1,10.0,920816.0,1,Festuca gigantea,0.0
13,15,5,1.0,920816.0,1,Festuca gigantea,0.0
13,16,1,1.0,920816.0,1,Festuca gigantea,0.0
14,12,4,0.5,920816.0,1,Festuca gigantea,0.0
15,6,3,1.0,920816.0,1,Festuca gigantea,0.0
15,9,3,0.5,920816.0,1,Festuca gigantea,0.0
15,14,2,0.5,920816.0,1,Festuca gigantea,0.0
16,10,3,0.5,920816.0,1,Festuca gigantea,0.0
17,12,1,1.0,920816.0,1,Festuca gigantea,0.0
17,13,2,1.0,920816.0,1,Festuca gigantea,0.0
17,15,4,1.0,920816.0,1,Festuca gigantea,0.0
17,16,5,0.5,920816.0,1,Festuca gigantea,0.0
19,1,2,1.0,920816.0,1,Festuca gigantea,0.0
19,3,1,0.5,920816.0,1,Festuca gigantea,0.0
19,4,2,0.5,920816.0,1,Festuca gigantea,0.0
19,8,5,0.5,920816.0,1,Festuca gigantea,0.0
19,13,2,0.5,920816.0,1,Festuca gigantea,0.0
19,14,2,0.5,920816.0,1,Festuca gigantea,0.0
19,15,1,1.0,920816.0,1,Festuca gigantea,0.0
19,16,1,1.0,920816.0,1,Festuca gigantea,0.0
20,3,2,0.5,920816.0,1,Festuca gigantea,0.0
20,8,1,1.0,920816.0,1,Festuca gigantea,0.0
21,4,3,1.0,920816.0,1,Festuca gigantea,0.0
22,2,3,0.5,920816.0,1,Festuca gigantea,0.0
22,9,5,0.5,920816.0,1,Festuca gigantea,0.0
22,14,2,0.5,920816.0,1,Festuca gigantea,0.0
23,11,3,0.5,920816.0,1,Festuca gigantea,0.0
24,1,2,1.0,920816.0,1,Festuca gigantea,0.0
24,2,1,1.0,920816.0,1,Festuca gigantea,0.0
24,3,1,5.0,920816.0,1,Festuca gigantea,0.0
24,6,2,1.0,920816.0,1,Festuca gigantea,0.0
24,7,5,0.5,920816.0,1,Festuca gigantea,0.0
24,9,1,0.5,920816.0,1,Festuca gigantea,0.0
24,11,1,5.0,920816.0,1,Festuca gigantea,0.0
24,12,2,0.5,920816.0,1,Festuca gigantea,0.0
24,14,5,0.5,920816.0,1,Festuca gigantea,0.0
25,5,4,0.5,920816.0,1,Festuca gigantea,0.0
25,7,5,0.5,920816.0,1,Festuca gigantea,0.0
25,8,2,0.5,920816.0,1,Festuca gigantea,0.0
25,9,3,0.5,920816.0,1,Festuca gigantea,0.0
26,3,2,0.5,920816.0,1,Festuca gigantea,0.0
26,10,4,0.5,920816.0,1,Festuca gigantea,0.0
26,12,5,0.5,920816.0,1,Festuca gigantea,0.0
26,13,1,0.5,920816.0,1,Festuca gigantea,0.0
26,15,1,0.5,920816.0,1,Festuca gigantea,0.0
27,2,4,1.0,920816.0,1,Festuca gigantea,0.0
27,9,1,1.0,920816.0,1,Festuca gigantea,0.0
28,4,4,0.5,920816.0,1,Festuca gigantea,0.0
28,5,4,0.5,920816.0,1,Festuca gigantea,0.0
28,6,2,1.0,920816.0,1,Festuca gigantea,0.0
28,7,1,1.0,920816.0,1,Festuca gigantea,0.0
28,8,2,1.0,920816.0,1,Festuca gigantea,0.0
28,15,5,0.5,920816.0,1,Festuca gigantea,0.0
28,16,4,0.5,920816.0,1,Festuca gigantea,0.0
31,4,3,0.5,920816.0,1,Festuca gigantea,0.0
34,10,1,1.0,920816.0,1,Festuca gigantea,0.0
37,4,1,1.0,920816.0,1,Festuca gigantea,0.0
37,6,3,1.0,920816.0,1,Festuca gigantea,0.0
37,11,5,0.5,920816.0,1,Festuca gigantea,0.0
37,12,4,1.0,920816.0,1,Festuca gigantea,0.0
44,5,3,0.5,920816.0,1,Festuca gigantea,0.0
44,6,5,0.5,920816.0,1,Festuca gigantea,0.0
44,8,1,5.0,920816.0,1,Festuca gigantea,0.0
44,11,5,0.5,920816.0,1,Festuca gigantea,0.0
44,13,1,1.0,920816.0,1,Festuca gigantea,0.0
44,15,3,0.5,920816.0,1,Festuca gigantea,0.0
45,3,4,1.0,920816.0,1,Festuca gigantea,0.0
45,8,5,1.0,920816.0,1,Festuca gigantea,0.0
46,1,3,1.0,920816.0,1,Festuca gigantea,0.0
46,2,2,1.0,920816.0,1,Festuca gigantea,0.0
46,3,1,1.0,920816.0,1,Festuca gigantea,0.0
46,4,2,1.0,920816.0,1,Festuca gigantea,0.0
46,6,1,1.0,920816.0,1,Festuca gigantea,0.0
46,9,1,1.0,920816.0,1,Festuca gigantea,0.0
46,10,3,1.0,920816.0,1,Festuca gigantea,0.0
46,13,4,0.5,920816.0,1,Festuca gigantea,0.0
46,14,1,1.0,920816.0,1,Festuca gigantea,0.0
46,15,4,1.0,920816.0,1,Festuca gigantea,0.0
46,16,1,1.0,920816.0,1,Festuca gigantea,0.0
48,1,1,1.0,920816.0,1,Festuca gigantea,0.0
48,8,2,0.5,920816.0,1,Festuca gigantea,0.0
50,6,5,0.5,920816.0,1,Festuca gigantea,0.0
53,1,1,1.0,920816.0,1,Festuca gigantea,0.0
57,1,2,0.5,920816.0,1,Festuca gigantea,0.0
57,6,2,1.0,920816.0,1,Festuca gigantea,0.0
57,8,3,1.0,920816.0,1,Festuca gigantea,0.0
57,10,3,1.0,920816.0,1,Festuca gigantea,0.0
57,13,1,1.0,920816.0,1,Festuca gigantea,0.0
57,15,4,1.0,920816.0,1,Festuca gigantea,0.0
59,3,1,1.0,920816.0,1,Festuca gigantea,0.0
59,16,2,0.5,920816.0,1,Festuca gigantea,0.0
63,3,1,1.0,920816.0,1,Festuca gigantea,0.0
63,5,4,1.0,920816.0,1,Festuca gigantea,0.0
63,6,5,0.5,920816.0,1,Festuca gigantea,0.0
67,4,5,0.5,920816.0,1,Festuca gigantea,0.0
67,5,4,0.5,920816.0,1,Festuca gigantea,0.0
67,8,3,0.5,920816.0,1,Festuca gigantea,0.0
67,10,5,0.5,920816.0,1,Festuca gigantea,0.0
67,12,4,0.5,920816.0,1,Festuca gigantea,0.0
68,13,3,1.0,920816.0,1,Festuca gigantea,0.0
69,3,2,1.0,920816.0,1,Festuca gigantea,0.0
70,1,1,1.0,920816.0,1,Festuca gigantea,0.0
70,2,2,1.0,920816.0,1,Festuca gigantea,0.0
70,3,5,0.5,920816.0,1,Festuca gigantea,0.0
70,6,2,1.0,920816.0,1,Festuca gigantea,0.0
70,7,1,1.0,920816.0,1,Festuca gigantea,0.0
70,8,2,0.5,920816.0,1,Festuca gigantea,0.0
70,10,3,1.0,920816.0,1,Festuca gigantea,0.0
70,11,3,1.0,920816.0,1,Festuca gigantea,0.0
70,12,3,1.0,920816.0,1,Festuca gigantea,0.0
70,15,1,1.0,920816.0,1,Festuca gigantea,0.0
70,16,5,0.5,920816.0,1,Festuca gigantea,0.0
71,1,4,0.5,920816.0,1,Festuca gigantea,0.0
71,3,5,0.5,920816.0,1,Festuca gigantea,0.0
71,16,3,0.5,920816.0,1,Festuca gigantea,0.0
81,6,1,5.0,920816.0,1,Festuca gigantea,0.0
82,6,1,1.0,920816.0,1,Festuca gigantea,0.0
82,7,1,1.0,920816.0,1,Festuca gigantea,0.0
82,10,2,0.5,920816.0,1,Festuca gigantea,0.0
88,1,2,1.0,920816.0,1,Festuca gigantea,0.0
88,8,5,0.5,920816.0,1,Festuca gigantea,0.0
90,2,1,1.0,920816.0,1,Festuca gigantea,0.0
90,9,5,0.5,920816.0,1,Festuca gigantea,0.0
92,2,3,5.0,920816.0,1,Festuca gigantea,0.0
92,3,5,0.5,920816.0,1,Festuca gigantea,0.0
92,5,1,5.0,920816.0,1,Festuca gigantea,0.0
92,6,1,5.0,920816.0,1,Festuca gigantea,0.0
92,11,4,1.0,920816.0,1,Festuca gigantea,0.0
92,14,3,1.0,920816.0,1,Festuca gigantea,0.0
92,16,2,0.5,920816.0,1,Festuca gigantea,0.0
93,3,1,5.0,920816.0,1,Festuca gigantea,0.0
93,6,1,1.0,920816.0,1,Festuca gigantea,0.0
93,9,1,1.0,920816.0,1,Festuca gigantea,0.0
93,11,3,0.5,920816.0,1,Festuca gigantea,0.0
94,1,2,1.0,920816.0,1,Festuca gigantea,0.0
94,13,5,0.5,920816.0,1,Festuca gigantea,0.0
96,5,1,0.5,920816.0,1,Festuca gigantea,0.0
96,12,5,0.5,920816.0,1,Festuca gigantea,0.0
96,15,5,0.5,920816.0,1,Festuca gigantea,0.0
96,16,4,0.5,920816.0,1,Festuca gigantea,0.0
103,8,5,0.5,920816.0,1,Festuca gigantea,0.0
5,12,5,0.5,920816.0,2,Festuca gigantea,0.0
8,2,1,1.0,920816.0,2,Festuca gigantea,0.0
8,3,1,0.5,920816.0,2,Festuca gigantea,0.0
8,7,1,0.5,920816.0,2,Festuca gigantea,0.0
8,9,3,0.5,920816.0,2,Festuca gigantea,0.0
8,11,3,0.5,920816.0,2,Festuca gigantea,0.0
8,16,1,2.0,920816.0,2,Festuca gigantea,0.0
9,8,2,0.5,920816.0,2,Festuca gigantea,0.0
12,2,4,0.5,920816.0,2,Festuca gigantea,0.0
16,1,4,0.5,920816.0,2,Festuca gigantea,0.0
16,6,4,0.5,920816.0,2,Festuca gigantea,0.0
16,11,4,0.5,920816.0,2,Festuca gigantea,0.0
16,13,2,0.5,920816.0,2,Festuca gigantea,0.0
16,14,5,0.5,920816.0,2,Festuca gigantea,0.0
19,7,1,1.0,920816.0,2,Festuca gigantea,0.0
20,1,1,0.5,920816.0,2,Festuca gigantea,0.0
20,3,5,0.5,920816.0,2,Festuca gigantea,0.0
20,11,4,0.5,920816.0,2,Festuca gigantea,0.0
20,15,4,0.5,920816.0,2,Festuca gigantea,0.0
22,2,2,0.5,920816.0,2,Festuca gigantea,0.0
22,3,3,1.0,920816.0,2,Festuca gigantea,0.0
22,10,4,0.5,920816.0,2,Festuca gigantea,0.0
22,13,4,0.5,920816.0,2,Festuca gigantea,0.0
22,14,3,1.0,920816.0,2,Festuca gigantea,0.0
22,15,4,0.5,920816.0,2,Festuca gigantea,0.0
23,11,4,1.0,920816.0,2,Festuca gigantea,0.0
24,8,5,0.5,920816.0,2,Festuca gigantea,0.0
25,4,4,0.5,920816.0,2,Festuca gigantea,0.0
25,9,3,0.5,920816.0,2,Festuca gigantea,0.0
25,16,4,0.5,920816.0,2,Festuca gigantea,0.0
30,16,5,0.5,920816.0,2,Festuca gigantea,0.0
31,2,3,0.5,920816.0,2,Festuca gigantea,0.0
34,5,4,1.0,920816.0,2,Festuca gigantea,0.0
38,7,1,1.0,920816.0,2,Festuca gigantea,0.0
44,12,5,0.5,920816.0,2,Festuca gigantea,0.0
44,13,4,0.5,920816.0,2,Festuca gigantea,0.0
46,1,3,0.5,920816.0,2,Festuca gigantea,0.0
46,4,1,1.0,920816.0,2,Festuca gigantea,0.0
46,11,1,5.0,920816.0,2,Festuca gigantea,0.0
50,12,2,0.5,920816.0,2,Festuca gigantea,0.0
59,6,2,10.0,920816.0,2,Festuca gigantea,0.0
59,10,4,1.0,920816.0,2,Festuca gigantea,0.0
59,11,2,0.5,920816.0,2,Festuca gigantea,0.0
61,8,4,1.0,920816.0,2,Festuca gigantea,0.0
61,11,1,0.5,920816.0,2,Festuca gigantea,0.0
63,1,4,0.5,920816.0,2,Festuca gigantea,0.0
66,9,1,1.0,920816.0,2,Festuca gigantea,0.0
66,11,5,0.5,920816.0,2,Festuca gigantea,0.0
66,12,1,1.0,920816.0,2,Festuca gigantea,0.0
66,15,5,0.5,920816.0,2,Festuca gigantea,0.0
66,16,5,0.5,920816.0,2,Festuca gigantea,0.0
68,4,1,0.5,920816.0,2,Festuca gigantea,0.0
72,14,3,0.5,920816.0,2,Festuca gigantea,0.0
80,3,1,0.5,920816.0,2,Festuca gigantea,0.0
81,6,2,0.5,920816.0,2,Festuca gigantea,0.0
81,10,2,0.5,920816.0,2,Festuca gigantea,0.0
96,8,1,30.0,920816.0,2,Festuca gigantea,0.0
96,11,5,1.0,920816.0,2,Festuca gigantea,0.0
101,9,2,0.5,920816.0,2,Festuca gigantea,0.0
101,12,1,0.5,920816.0,2,Festuca gigantea,0.0
1,1,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
1,6,1,35.0,920862.0,1,Lamiastrum galeobdolon,0.0
1,9,1,15.0,920862.0,1,Lamiastrum galeobdolon,0.0
1,10,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
1,15,3,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
1,16,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,1,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,2,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,3,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,4,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
5,5,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,6,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,7,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,8,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,9,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
5,12,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
5,14,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
5,15,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
5,16,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
6,8,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
6,15,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
7,3,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
7,4,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
7,6,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
7,7,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
7,12,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
7,16,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
10,11,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
11,1,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
12,1,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
12,2,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
12,3,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
12,6,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
12,9,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
12,10,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
18,6,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
18,7,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
18,9,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
18,10,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
18,11,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
18,12,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
18,14,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
18,14,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
18,16,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
19,4,1,15.0,920862.0,1,Lamiastrum galeobdolon,0.0
19,5,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
19,6,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
19,11,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
19,15,1,25.0,920862.0,1,Lamiastrum galeobdolon,0.0
19,16,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,5,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,6,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,7,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
20,8,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,8,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,9,2,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,10,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,12,1,15.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,13,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,14,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,15,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
20,16,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
21,4,1,30.0,920862.0,1,Lamiastrum galeobdolon,0.0
22,1,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,2,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
22,3,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
22,4,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,5,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,6,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,7,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
22,9,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,10,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
22,11,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,13,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,14,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,15,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
22,16,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
23,1,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,2,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,3,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,4,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,5,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,6,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,7,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,8,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,9,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,10,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,11,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,12,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,13,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,14,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,15,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
23,16,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,1,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,2,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,3,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,4,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,5,1,40.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,6,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
24,7,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,11,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
24,12,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
26,1,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
26,3,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
26,4,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
26,5,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
26,6,4,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
26,10,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
26,11,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
26,12,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
26,13,1,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
26,15,1,40.0,920862.0,1,Lamiastrum galeobdolon,0.0
26,16,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,1,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,2,1,15.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,3,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,4,1,50.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,5,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,6,1,70.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,7,1,30.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,8,1,60.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,9,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,10,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,12,1,45.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,13,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
28,14,1,20.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,15,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
28,16,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
30,2,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
30,3,4,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
30,15,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
30,16,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
48,1,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,2,1,55.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,4,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,5,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,6,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,8,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,9,1,20.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,10,1,25.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,12,3,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,13,2,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,14,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
48,16,1,40.0,920862.0,1,Lamiastrum galeobdolon,0.0
49,16,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
53,3,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
53,4,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
55,4,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
55,11,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
55,13,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
55,14,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
55,15,2,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
58,5,3,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
58,7,4,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
58,14,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
58,16,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,1,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,2,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,3,1,15.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,4,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,5,5,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,6,1,15.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,7,2,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
71,8,5,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,9,1,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,13,5,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
71,14,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
71,16,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
75,12,4,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
75,15,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
75,16,4,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
82,9,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
88,1,5,0.5,920862.0,1,Lamiastrum galeobdolon,0.0
88,2,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
88,3,1,10.0,920862.0,1,Lamiastrum galeobdolon,0.0
88,4,2,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
88,5,4,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
88,6,1,20.0,920862.0,1,Lamiastrum galeobdolon,0.0
88,7,3,1.0,920862.0,1,Lamiastrum galeobdolon,0.0
88,11,1,5.0,920862.0,1,Lamiastrum galeobdolon,0.0
