,species,mycorrhiza
30592,Scorzoneroides autumnalis,AM
30593,Scorzoneroides autumnalis,AM
30594,Scorzoneroides autumnalis,AM
30595,Scorzoneroides autumnalis,AM
30596,Scorzoneroides autumnalis,AM
30597,Scorzoneroides autumnalis,AM
30598,Scorzoneroides autumnalis,AM
30599,Scorzoneroides autumnalis,AM
30600,Scorzoneroides autumnalis,AM
30601,Scorzoneroides autumnalis,AM
30602,Scorzoneroides autumnalis,AM
30603,Scottellia klaineana,AM
30604,Scrophucephalus minimus,AM
30605,Scrophularia auriculata,AM
30606,Scrophularia kakudensis,AM
30607,Scrophularia lateriflora,AM
30608,Scrophularia nodosa,nm
30609,Scrophularia nodosa,AM
30610,Scrophularia nodosa,AM
30611,Scrophularia nodosa,nm
30612,Scrophularia nodosa,nm
30613,Scrophularia nodosa,AM
30614,Scrophularia nodosa,nm
30615,Scrophularia nodosa,nm
30616,Scrophularia nodosa,AM
30617,Scrophularia nodosa,AM
30618,Scrophularia nodosa,AM
30619,Scrophularia pamirica,nm
30620,Scrophularia ruprechtii,nm
30621,Scrophularia umbrosa,nm
30622,Scrophularia vernalis,nm
30623,Scutellaria ,AM
30624,Scutellaria ,AM
30625,Scutellaria baicalensis,non-AM
30626,Scutellaria barbata,AM
30627,Scutellaria chaematochlora,AM
30628,Scutellaria galericulata,AM
30629,Scutellaria galericulata,AM
30630,Scutellaria galericulata,AM
30631,Scutellaria galericulata,AM
30632,Scutellaria galericulata,nm
30633,Scutellaria galericulata,AM
30634,Scutellaria galericulata,AM
30635,Scutellaria galericulata,AM
30636,Scutellaria galericulata,AM
30637,Scutellaria galericulata,AM
30638,Scutellaria glabrata,AM
30639,Scutellaria hastifolia,AM
30640,Scutellaria indica,AM
30641,Scutellaria indica,AM
30642,Scutellaria iskanderi,AM
30643,Scutellaria orientalis,AM
30644,Scutellaria orientalis,AM
30645,Scutellaria orientalis,AM
30646,Scutellaria orientalis,AM
30647,Scutellaria orientalis,AM
30648,Scutellaria orientalis,AM
30649,Scutellaria scordiifolia,AM
30650,Scutellaria sieversii,AM
30651,Scutellaria violacea,AM
30652,Scutia myrtina,non-AM
30653,Scytopetalum klaineanum,AM
30654,Searsia natalensis,AM
30655,Sebaea exacoides,AM
30656,Sebastiania,non-AM
30657,Sebastiania  commersoniana,AM
30658,Sebastiania  commersoniana,AM
30659,Sebastiania  commersoniana,AM
30660,Sebastiania commersoniana,AM
30661,Secale cereale,AM
30662,Secale cereale,AM
30663,Secale cereale,AM
30664,Secale cereale,nm
30665,Secale cereale,AM
30666,Secale cereale,AM
30667,Secale cereale,AM
30668,Secale cereale,AM
30669,Secale cereale,AM
30670,Secale sylvestre,AM
30671,Secamone alpini,AM
30672,Securigera orientalis,AM
30673,Securigera securidaca,AM
30674,Securigera varia,AM
30675,Securigera varia,nm
30676,Securigera varia,AM
30677,Securigera varia,AM
30678,Securigera varia,AM
30679,Securigera varia,nm
30680,Sedirea japonica,AM
30681,Sedobassia sedoides,nm
30682,Sedum,AM
30683,Sedum acre,AM
30684,Sedum acre,nm
30685,Sedum acre,nm
30686,Sedum acre,nm
30687,Sedum acre,nm
30688,Sedum acre,nm
30689,Sedum acre,nm
30690,Sedum acre,nm
30691,Sedum acre,nm
30692,Sedum acre,AM
30693,Sedum acre,nm
30694,Sedum acre,nm
30695,Sedum adolphii,AM
30696,Sedum album,AM
30697,Sedum album,nm
30698,Sedum album,AM
30699,Sedum album,nm
30700,Sedum bulbiferum,AM
30701,Sedum caespitosum,nm
30702,Sedum dasyphyllum,AM
30703,Sedum dasyphyllum,nm
30704,Sedum ewersii,non-AM
30705,Sedum ewersii,AM
30706,Sedum forsterianum,nm
30707,Sedum gracile,nm
30708,Sedum hispanicum,nm
30709,Sedum hybridum,AM
30710,Sedum involucratum,nm
30711,Sedum involucratum,nm
30712,Sedum lanceolatum,AM
30713,Sedum lanceolatum,nm
30714,Sedum makinoi,AM
30715,Sedum maximowiczii,nm
30716,Sedum maximum,AM
30717,Sedum pseudohybridum,AM
30718,Sedum pseudohybridum,nm
30719,Sedum pseudohybridum,nm
30720,Sedum pseudohybridum,nm
30721,Sedum pseudohybridum,nm
30722,Sedum quadrifidum,nm
30723,Sedum quadrifidum,nm
30724,Sedum rhodanthum,nm
30725,Sedum rosea,AM
30726,Sedum rosea,nm
30727,Sedum roseum,AM
30728,Sedum roseum,nm
30729,Sedum roseum,AM
30730,Sedum rubens,AM
30731,Sedum rupestre,AM
30732,Sedum rupestre,nm
30733,Sedum sieboldii,AM
30734,Sedum stahlii,nm
30735,Sedum stenopetalum,nm
30736,Sedum stenopetalum,nm
30737,Sedum telephium,nm
30738,Sedum telephium,nm
30739,Sedum telephium,nm
30740,Sedum telephium,nm
30741,Sedum telephium,nm
30742,Sedum tenellum,nm
30743,Sedum tenellum,nm
30744,Sedum urvillei,nm
30745,Selaginella,AM
30746,Selaginella,AM
30747,Selaginella,AM
30748,Selaginella,nm
30749,Selaginella,nm
30750,Selaginella ,nm
30751,Selaginella ,nm
30752,Selaginella ,AM
30753,Selaginella biformis,AM
30754,Selaginella caffrorum,AM
30755,Selaginella chrysocaulos,AM
30756,Selaginella davidii,AM
30757,Selaginella davidii,AM
30758,Selaginella delicatula,AM
30759,Selaginella densa,AM
30760,Selaginella densa,AM
30761,Selaginella doederleinii,AM
30762,Selaginella finitima,nm
30763,Selaginella frondosa,AM
30764,Selaginella helferi,AM
30765,Selaginella kraussiana,AM
30766,Selaginella kraussiana,nm
30767,Selaginella kraussiana,AM
30768,Selaginella kraussiana,AM
30769,Selaginella mairei,AM
30770,Selaginella martensii,nm
30771,Selaginella mittenii,AM
30772,Selaginella moellendorffii,AM
30773,Selaginella monospora,AM
30774,Selaginella nipponica,AM
30775,Selaginella nipponica,AM
30776,Selaginella pallescens,AM
30777,Selaginella picta,AM
30778,Selaginella pulvinata,AM
30779,Selaginella pulvinata,AM
30780,Selaginella pulvinata,AM
30781,Selaginella remotifolia,AM
30782,Selaginella repanda,AM
30783,Selaginella sanguinolenta,AM
30784,Selaginella selaginoides,AM
30785,Selaginella selaginoides,AM
30786,Selaginella selaginoides,AM
30787,Selaginella selaginoides,AM
30788,Selaginella tamariscina,AM
30789,Selaginella tamariscina,nm
30790,Selaginella tamariscina,nm
30791,Selaginella umbrosa,nm
30792,Selaginella uncinata,AM
30793,Selaginella vaginata,nm
30794,Selaginella wightii,AM
30795,Selenia aurea,nm
30796,Selenicereus macdonaldiae,AM
30797,Selinum wallichianum,AM
30798,Selliguea hastata,AM
30799,Selliguea montana,AM
30800,Semecarpus gardneri,AM
30801,Semecarpus gardneri,AM
30802,Semecarpus subpeltata,AM
30803,Semecarpus subpeltata,AM
30804,Semiaquilegia adoxoides,AM
30805,Semiarundinaria densiflora,AM
30806,Semiarundinaria fastuosa,AM
30807,Sempervivum arachnoideum,non-AM
30808,Sempervivum arachnoideum,nm
30809,Sempervivum caucasicum,nm
30810,Sempervivum caucasicum,nm
30811,Sempervivum caucasicum,nm
30812,Sempervivum caucasicum,nm
30813,Sempervivum montanum,nm
30814,Sempervivum pumilum,nm
30815,Sempervivum pumilum,nm
30816,Sempervivum ruthenicum,nm
30817,Sempervivum tectorum,AM
30818,Sempervivum tectorum,nm
30819,Sempervivum tectorum,AM
30820,Senecio ,nm
30821,Senecio acanthifolius,AM
30822,Senecio acanthifolius,AM
30823,Senecio arenarius,AM
30824,Senecio articulatus,AM
30825,Senecio aureus,AM
30826,Senecio bracteolatus,AM
30827,Senecio burchellii,AM
30828,Senecio bustillosianus,AM
30829,Senecio candolleanus,AM
30830,Senecio cernuus,AM
30831,Senecio chionophilus,AM
30832,Senecio chrysanthemoides,AM
30833,Senecio crassulus,nm
30834,Senecio elegans,AM
30835,Senecio eremophilus,nm
30836,Senecio flammeus,non-AM
30837,Senecio flammeus,AM
30838,Senecio francisci,AM
30839,Senecio fremontii,EcM
30840,Senecio fremontii,AM
30841,Senecio fuscatus,AM
30842,Senecio glaucus,AM
30843,Senecio glaucus subcoronopifolius,AM
30844,Senecio glaucus subcoronopifolius,nm
30845,Senecio glaucus subcoronopifolius,nm
30846,Senecio glaucus subcoronopifolius,AM
30847,Senecio glomeratus,AM
30848,Senecio glossanthus,AM
30849,Senecio glossanthus,AM
30850,Senecio gregorii,AM
30851,Senecio gregorii,AM
30852,Senecio hispidulus var. hispidulus,AM
30853,Senecio hualtaranensis,AM
30854,Senecio hypoleucus,AM
30855,Senecio integrifolius,AM
30856,Senecio integrifolius,AM
30857,Senecio integrifolius,AM
30858,Senecio integrifolius,AM
30859,Senecio integrifolius,AM
30860,Senecio integrifolius,AM
30861,Senecio integrifolius,AM
30862,Senecio kolenatianus,AM
30863,Senecio kolenatianus,AM
30864,Senecio lautus,AM
30865,Senecio lautus,AM
30866,Senecio leucanthemifolius subcaucasicus,AM
30867,Senecio leucanthemifolius subcaucasicus,nm
30868,Senecio leucanthemifolius subcaucasicus,nm
30869,Senecio leucanthemifolius subvernalis,AM
30870,Senecio leucanthemifolius subvernalis,AM
30871,Senecio leucanthemifolius subvernalis,AM
30872,Senecio leucanthemifolius subvernalis,nm
30873,Senecio magnificus,AM
30874,Senecio nemorensis,AM
30875,Senecio nemorensis,AM
30876,Senecio nemorensis,AM
30877,Senecio nemorensis,AM
30878,Senecio nemorensis,AM
30879,Senecio nemorensis subjacquinianus,AM
30880,Senecio odoratus,AM
30881,Senecio olgae,AM
30882,Senecio ovatus,AM
30883,Senecio pinnatifolius ,AM
30884,Senecio praecox,nm
30885,Senecio praecox,AM
30886,Senecio pyroglossus,AM
30887,Senecio pyroglossus,AM
30888,Senecio quadridentatus,AM
30889,Senecio quadridentatus,AM
30890,Senecio repandus,AM
30891,Senecio runcinifolius,AM
30892,Senecio sarracenicus,AM
30893,Senecio scandens,AM
30894,Senecio spathulatus,AM
30895,Senecio squalidus,AM
30896,Senecio squalidus,AM
30897,Senecio squalidus ,AM
30898,Senecio squalidus ,nm
30899,Senecio squarrosus,AM
30900,Senecio subalpinus,AM
30901,Senecio sylvaticus,AM
30902,Senecio tenuiflorus,AM
30903,Senecio triangularis,AM
30904,Senecio trifurcatus,AM
30905,Senecio viscosus,AM
30906,Senecio viscosus,AM
30907,Senecio viscosus,AM
30908,Senecio viscosus,AM
30909,Senecio viscosus ,AM
30910,Senecio viscosus ,AM
30911,Senecio viscosus ,AM
30912,Senecio vulgaris,AM
30913,Senecio vulgaris,AM
30914,Senecio vulgaris,AM
30915,Senecio vulgaris,AM
30916,Senecio vulgaris,nm
30917,Senecio vulgaris,nm
30918,Senecio vulgaris,AM
30919,Senecio vulgaris,AM
30920,Senegalia,nm
30921,Senegalia asak,AM
30922,Senegalia bonariensis,dual
30923,Senegalia caesia,AM
30924,Senegalia gilliesii,AM
30925,Senegalia goetzei,AM
30926,Senegalia goetzei,AM
30927,Senegalia goetzei,AM
30928,Senegalia greggii,AM
30929,Senegalia greggii,AM
30930,Senegalia greggii,AM
30931,Senegalia greggii,AM
30932,Senegalia greggii,AM
30933,Senegalia intsia,AM
30934,Senegalia laeta,AM
30935,Senegalia mellifera,AM
30936,Senegalia mellifera,AM
30937,Senegalia mellifera,AM
30938,Senegalia modesta,AM
30939,Senegalia nigrescens,AM
30940,Senegalia nigrescens,AM
30941,Senegalia nigrescens,AM
30942,Senegalia nigrescens,AM
30943,Senegalia nigrescens,AM
30944,Senegalia polyacantha,AM
30945,Senegalia polyacantha,AM
30946,Senegalia polyacantha,AM
30947,Senegalia polyacantha,AM
30948,Senegalia polyacantha,AM
30949,Senegalia polyphylla,AM
30950,Senegalia polyphylla,AM
30951,Senegalia praecox,AM
30952,Senegalia praecox,AM
30953,Senegalia rugata,nm
30954,Senegalia rugata,AM
30955,Senegalia senegal,AM
30956,Senegalia senegal,AM
30957,Senegalia senegal,AM
30958,Senegalia visco,AM
30959,Senegalia visco,AM
30960,Senegalia yunnanensis,AM
30961,Senna alata,non-AM
30962,Senna aphylla,AM
30963,Senna aphylla,AM
30964,Senna aphylla,AM
30965,Senna armata,AM
30966,Senna auriculata,AM
30967,Senna auriculata,AM
30968,Senna corymbosa,AM
30969,Senna divaricata,AM
30970,Senna divaricata,AM
30971,Senna garrettiana,EcM
30972,Senna garrettiana,EcM
30973,Senna hirsuta,AM
30974,Senna hirsuta,AM
30975,Senna hirsuta,AM
30976,Senna italica,AM
30977,Senna italica,nm
30978,Senna macranthera,AM
30979,Senna macranthera,AM
30980,Senna macranthera,AM
30981,Senna macranthera,AM
30982,Senna macranthera,AM
30983,Senna macranthera,AM
30984,Senna multijuga,AM
30985,Senna multijuga,AM
30986,Senna obtusifolia,AM
30987,Senna obtusifolia,AM
30988,Senna obtusifolia,AM
30989,Senna obtusifolia,AM
30990,Senna occidentalis,AM
30991,Senna reticulata,AM
30992,Senna siamea,AM
30993,Senna siamea,AM
30994,Senna siamea,AM
30995,Senna siamea,AM
30996,Senna siamea,AM
30997,Senna siamea,AM
30998,Senna siamea,AM
30999,Senna siamea,AM
31000,Senna siamea,AM
31001,Senna siamea,AM
31002,Senna siamea,AM
31003,Senna siamea,AM
31004,Senna silvestris,AM
31005,Senna singueana,AM
31006,Senna spectabilis,AM
31007,Senna spectabilis,AM
31008,Senna spectabilis,AM
31009,Senna spectabilis,AM
31010,Senna spectabilis,AM
31011,Senna surattensis,AM
31012,Senna surattensis,AM
31013,Senna surattensis,AM
31014,Senna timoriensis,AM
31015,Senna timoriensis,AM
31016,Senna uniflora,AM
31017,Sequoia sempervirens,AM
31018,Sequoia sempervirens,AM
31019,Sequoia sempervirens,non-EcM
31020,Sequoiadendron giganteum,AM
31021,Sequoiadendron giganteum,AM
31022,Serapias vomeracea subvomeracea,OM
31023,Serenoa repens,AM
31024,Serenoa repens,AM
31025,Sericanthe auriculata,AM
31026,Seriphidium santolinum,AM
31027,Seriphidium terrae-albae,AM
31028,Serissa japonica,nm
31029,Serissa japonica,AM
31030,Serpocaulon,AM
31031,Serpocaulon fraxinifolium,nm
31032,Serpocaulon fraxinifolium,nm
31033,Serpocaulon ptilorhizon,nm
31034,Serpocaulon subandinum,nm
31035,Serpocaulon subandinum,nm
31036,Serratula algida,AM
31037,Serratula coronata,AM
31038,Serratula coronata,AM
31039,Serratula coronata subinsularis,AM
31040,Serratula tinctoria,AM
31041,Serratula tinctoria,AM
31042,Serruria fasciflora,nm
31043,Sesamothamnus rivae,AM
31044,Sesamum indicum,AM
31045,Sesamum indicum,AM
31046,Sesamum indicum,AM
31047,Sesamum indicum,AM
31048,Sesamum indicum,AM
31049,Sesamum indicum,AM
31050,Sesamum laciniatum,AM
31051,Sesbania aegyptiaca,AM
31052,Sesbania bispinosa,AM
31053,Sesbania bispinosa,AM
31054,Sesbania cannabina,AM
31055,Sesbania grandiflora,AM
31056,Sesbania grandiflora,nm
31057,Sesbania grandiflora,AM
31058,Sesbania leptocarpa,AM
31059,Sesbania punicea,AM
31060,Sesbania sesban,non-AM
31061,Sesbania sesban,AM
31062,Sesbania sesban,AM
31063,Sesbania tomentosa,AM
31064,Sesbania tomentosa,AM
31065,Sesbania tomentosa,AM
31066,Seseli alpinum,AM
31067,Seseli krylovii,AM
31068,Seseli ledebourii,AM
31069,Seseli libanotis,AM
31070,Seseli libanotis,AM
31071,Seseli libanotis,AM
31072,Seseli libanotis,AM
31073,Seseli libanotis,AM
31074,Seseli tortuosum,AM
31075,Sesleria albicans,AM
31076,Sesleria albicans,AM
31077,Sesleria albicans,AM
31078,Sesleria albicans,AM
31079,Sesleria albicans,nm
31080,Sesleria albicans,AM
31081,Sesleria albicans,AM
31082,Sesleria albicans,AM
31083,Sesleria albicans,AM
31084,Sesleria caerulea,AM
31085,Sesleria caerulea,AM
31086,Sesleria caerulea,AM
31087,Sesleria caerulea,AM
31088,Sesleria caerulea,AM
31089,Sesleria caerulea,AM
31090,Sesleria coerulans,AM
31091,Sesleria ovata,AM
31092,Sesleria ovata,AM
31093,Sesleria phleoides,AM
31094,Sesuvium portulacastrum,nm
31095,Sesuvium portulacastrum,non-AM
31096,Sesuvium portulacastrum,AM
31097,Sesuvium portulacastrum,AM
31098,Sesuvium portulacastrum,nm
31099,Sesuvium portulacastrum,nm
31100,Sesuvium portulacastrum,AM
31101,Sesuvium portulacastrum,nm
31102,Sesuvium portulacastrum,nm
31103,Sesuvium portulacastrum,AM
31104,Setaria ,AM
31105,Setaria apiculata,AM
31106,Setaria apiculata,AM
31107,Setaria clivalis,AM
31108,Setaria clivalis,AM
31109,Setaria cordobensis,nm
31110,Setaria faberi,AM
31111,Setaria italica,AM
31112,Setaria italica,AM
31113,Setaria italica,AM
31114,Setaria italica,AM
31115,Setaria parviflora,AM
31116,Setaria parviflora,AM
31117,Setaria plicata,AM
31118,Setaria plicata,AM
31119,Setaria pumila,AM
31120,Setaria pumila,AM
31121,Setaria pumila,AM
31122,Setaria pumila,AM
31123,Setaria pumila,AM
31124,Setaria pumila,AM
31125,Setaria pumila,AM
31126,Setaria verticillata,AM
31127,Setaria verticillata,non-AM
31128,Setaria verticillata,non-AM
31129,Setaria verticillata,AM
31130,Setaria verticillata,AM
31131,Setaria verticillata,AM
31132,Setaria verticillata,nm
31133,Setaria viridis,AM
31134,Setaria viridis,AM
31135,Setaria viridis,AM
31136,Setaria viridis,AM
31137,Setaria viridis,AM
31138,Setaria viridis,AM
31139,Setaria viridis,AM
31140,Setaria viridis,AM
31141,Setaria viridis,nm
31142,Setaria viridis,AM
31143,Sextonia rubra,AM
31144,Sextonia rubra,AM
31145,Seychellaria,AM
31146,Seychellaria africana,AM
31147,Seychellaria madagascariensis,AM
31148,Shepherdia canadensis,dual
31149,Shepherdia canadensis,AM
31150,Sherardia arvensis,AM
31151,Sherardia arvensis,AM
31152,Shibataea kumasasa,AM
31153,Shibataea kumasasa,AM
31154,Shirakiopsis elliptica,AM
31155,Shorea,EcM
31156,Shorea affinis,EcM
31157,Shorea affinis,EcM
31158,Shorea assamica,EcM
31159,Shorea assamica,AM
31160,Shorea assamica,AM
31161,Shorea assamica,AM
31162,Shorea balangeran,AM
31163,Shorea contorta,EcM
31164,Shorea curtisii,EcM
31165,Shorea faguetiana,EcM
31166,Shorea henryana,EcM
31167,Shorea henryana,EcM
31168,Shorea johorensis,EcM
31169,Shorea johorensis,EcM
31170,Shorea laevis,EcM
31171,Shorea laevis,EcM
31172,Shorea laevis,EcM
31173,Shorea lamellata,EcM
31174,Shorea leprosula,EcM
31175,Shorea leprosula,EcM
31176,Shorea leprosula,EcM
31177,Shorea leprosula,EcM
31178,Shorea leprosula,EcM
31179,Shorea leprosula,EcM
31180,Shorea macrophylla,AM
31181,Shorea macroptera,EcM
31182,Shorea maxwelliana,EcM
31183,Shorea maxwelliana,EcM
31184,Shorea obtusa,EcM
31185,Shorea obtusa,EcM
31186,Shorea obtusa,EcM
31187,Shorea obtusa,EcM
31188,Shorea ovalis,EcM
31189,Shorea ovalis,EcM
31190,Shorea ovalis,EcM
31191,Shorea palembanica,EcM
31192,Shorea parvifolia,EcM
31193,Shorea parvifolia,EcM
31194,Shorea parvifolia,EcM
31195,Shorea pauciflora,EcM
31196,Shorea pauciflora,EcM
31197,Shorea pauciflora,EcM
31198,Shorea pinanga,EcM
31199,Shorea polyandra,EcM
31200,Shorea robusta,EcM
31201,Shorea robusta,EcM
31202,Shorea robusta,EcM
31203,Shorea robusta,EcM
31204,Shorea robusta,AM
31205,Shorea roxburghii,EcM
31206,Shorea roxburghii,EcM
31207,Shorea roxburghii,EcM
31208,Shorea scabrida,EcM
31209,Shorea smithiana,EcM
31210,Shorea smithiana,EcM
31211,Shorea stenoptera,EcM
31212,Shorea teysmanniana,AM
31213,Shorea uliginosa,AM
31214,Shortia soldanelloides,ErM
31215,Sibangea similis,AM
31216,Sibara deserti,nm
31217,Sibbaldia cuneata,AM
31218,Sibbaldia cuneata,AM
31219,Sibbaldia parviflora,AM
31220,Sibbaldia parviflora,AM
31221,Sibbaldia procumbens,AM
31222,Sibbaldia procumbens,AM
31223,Sibbaldia procumbens,AM
31224,Sibbaldia procumbens,AM
31225,Sibbaldia procumbens,AM
31226,Sibbaldia procumbens,AM
31227,Sibbaldia procumbens,AM
31228,Sibbaldia procumbens,AM
31229,Sibbaldia procumbens,AM
31230,Sibbaldia procumbens,AM
31231,Sibbaldia procumbens,AM
31232,Sibbaldia procumbens,AM
31233,Sibbaldia procumbens,AM
31234,Sibbaldia procumbens,AM
31235,Sibbaldia procumbens,AM
31236,Sibbaldia procumbens,AM
31237,Sibbaldia procumbens,AM
31238,Sibbaldia procumbens,AM
31239,Sibbaldia procumbens,AM
31240,Sibbaldia procumbens,nm
31241,Sibbaldia procumbens,nm
31242,Sibbaldia procumbens,AM
31243,Sibbaldia procumbens,AM
31244,Sibbaldia procumbens,AM
31245,Sibbaldia procumbens,AM
31246,Sibbaldia procumbens,AM
31247,Sibbaldianthe bifurca,AM
31248,Sibbaldianthe bifurca,AM
31249,Sibbaldianthe bifurca suborientalis,AM
31250,Sibbaldianthe bifurca suborientalis,AM
31251,Sibbaldianthe bifurca suborientalis,AM
31252,Sibiraea laevigata,AM
31253,Sibiraea laevigata,AM
31254,Sicyos angulatus,AM
31255,Sida,AM
31256,Sida acuta,AM
31257,Sida acuta,non-AM
31258,Sida acuta,AM
31259,Sida acuta,AM
31260,Sida acuta,AM
31261,Sida acuta,AM
31262,Sida acuta,AM
31263,Sida acuta,AM
31264,Sida acuta ,AM
31265,Sida ammophila,AM
31266,Sida cordata,AM
31267,Sida cordata,AM
31268,Sida cordata,AM
31269,Sida cordata,EcM
31270,Sida cordata,nm
31271,Sida cordata,nm
31272,Sida cordata,AM
31273,Sida cordata,AM
31274,Sida cordifolia,AM
31275,Sida cordifolia,AM
31276,Sida cordifolia,AM
31277,Sida cordifolia,AM
31278,Sida cordifolia,AM
31279,Sida cordifolia,AM
31280,Sida cordifolia,AM
31281,Sida cordifolia,AM
31282,Sida fallax,AM
31283,Sida fallax,AM
31284,Sida glabra,non-AM
31285,Sida rhombifolia,AM
31286,Sida rhombifolia,non-AM
31287,Sida rhombifolia,AM
31288,Sida rhombifolia,AM
31289,Sida rhombifolia,AM
31290,Sida rhombifolia,AM
31291,Sida schimperiana,non-AM
31292,Sida szechuensis,AM
31293,Sida szechuensis,AM
31294,Sida szechuensis,AM
31295,Sida szechuensis,AM
31296,Sida szechuensis,AM
31297,Sidastrum micranthum,AM
31298,Sideritis montana,AM
31299,Sideritis romana,nm
31300,Siegesbeckia orientalis,nm
31301,Siegesbeckia orientalis,AM
31302,Siegesbeckia orientalis,AM
31303,Siegesbeckia orientalis,AM
31304,Siegesbeckia orientalis,AM
31305,Siemssenia capillaris,EcM
31306,Sieversia turbinata,nm
31307,Sigesbeckia orientalis,AM
31308,Sigesbeckia pubescens,AM
31309,Silaum silaus,AM
31310,Silaum silaus,AM
31311,Silaum silaus,AM
31312,Silene acaulis,nm
31313,Silene acaulis,AM
31314,Silene acaulis,AM
31315,Silene acaulis,nm
31316,Silene acaulis,AM
31317,Silene acaulis,AM
31318,Silene acaulis,nm
31319,Silene acaulis,AM
31320,Silene acaulis,nm
31321,Silene acaulis,AM
31322,Silene acaulis,AM
31323,Silene acaulis,nm
31324,Silene acaulis,nm
31325,Silene acaulis,nm
31326,Silene acaulis,non-EcM
31327,Silene acaulis,nm
31328,Silene acaulis,nm
31329,Silene acaulis var. exscapa,non-AM
31330,Silene andicola,nm
31331,Silene armeria,nm
31332,Silene armeria,nm
31333,Silene baccifera,nm
31334,Silene baccifera,nm
