,SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names,Woody
8004,25,2,920841,9,1,2,Fraxinus excelsior (c),w
8005,25,3,9205,1,2,2,Acer pseudoplatanus,w
8006,25,3,9201815,1,6,2,Sambucus nigra,w
8007,25,3,920569,1,8,2,Crataegus monogyna,w
8008,25,3,920569,1,56,1,Crataegus monogyna,w
8009,25,3,920569,2,2,2,Crataegus monogyna,w
8010,20,16,9201615,1,150,2,Prunus laurocerasus,w
8011,20,16,9205,2,3,2,Acer pseudoplatanus,w
8012,20,16,9201615,2,6,2,Prunus laurocerasus,w
8013,25,3,920569,2,10,1,Crataegus monogyna,w
8014,25,3,9203,3,1,2,Acer campestre,w
8015,25,3,9203,4,1,2,Acer campestre,w
8016,25,3,920841,4,2,1,Fraxinus excelsior (c),w
8017,25,3,9203,5,3,2,Acer campestre,w
8018,25,3,920841,6,1,1,Fraxinus excelsior (c),w
8019,25,3,920841,6,1,2,Fraxinus excelsior (c),w
8020,25,3,9203,7,1,2,Acer campestre,w
8021,25,3,920841,7,1,2,Fraxinus excelsior (c),w
8022,25,3,920841,10,1,2,Fraxinus excelsior (c),w
8023,25,4,920841,1,3,2,Fraxinus excelsior (c),w
8024,25,4,920569,1,4,1,Crataegus monogyna,w
8025,25,4,9202115,1,5,2,Ulmus minor (c),w
8026,25,4,920557,1,26,1,Corylus avellana,w
8027,25,4,9203,3,1,2,Acer campestre,w
8028,25,4,9202115,3,2,2,Ulmus minor (c),w
8029,25,4,9202122,4,1,2,Ulmus procera,w
8030,25,4,920569,4,2,2,Crataegus monogyna,w
8031,25,4,9203,5,1,2,Acer campestre,w
8032,25,4,920841,7,1,2,Fraxinus excelsior (c),w
8033,25,4,920841,9,1,2,Fraxinus excelsior (c),w
8034,25,4,9204446,15,1,2,Quercus seedling/sp,w
8035,25,5,9203,1,2,2,Acer campestre,w
8036,25,5,920841,1,2,2,Fraxinus excelsior (c),w
8037,25,5,9202115,1,4,2,Ulmus minor (c),w
8038,25,5,920569,1,16,2,Crataegus monogyna,w
8039,25,5,9203,2,1,2,Acer campestre,w
8040,25,5,920762,2,2,2,Euonymus europaeus,w
8041,25,5,9202122,2,2,2,Ulmus procera,w
8042,25,5,920841,2,3,2,Fraxinus excelsior (c),w
8043,25,5,9202115,2,4,2,Ulmus minor (c),w
8044,25,5,920569,2,6,2,Crataegus monogyna,w
8045,25,5,920569,3,2,2,Crataegus monogyna,w
8046,25,5,920841,4,2,2,Fraxinus excelsior (c),w
8047,25,5,9203,6,2,2,Acer campestre,w
8048,25,5,9203,7,2,2,Acer campestre,w
8049,25,5,920762,7,2,2,Euonymus europaeus,w
8050,25,5,920762,8,2,2,Euonymus europaeus,w
8051,25,6,9203,1,2,1,Acer campestre,w
8052,25,6,920569,1,2,1,Crataegus monogyna,w
8053,25,6,9202115,1,4,2,Ulmus minor (c),w
8054,25,6,9201617,1,10,1,Prunus spinosa,w
8055,25,6,9203,1,10,2,Acer campestre,w
8056,25,6,920569,1,20,2,Crataegus monogyna,w
8057,25,6,920557,1,74,2,Corylus avellana,w
8058,25,6,920557,1,100,1,Corylus avellana,w
8059,25,6,920841,2,1,2,Fraxinus excelsior (c),w
8060,25,6,920557,2,2,1,Corylus avellana,w
8061,25,6,9201815,2,2,2,Sambucus nigra,w
8062,25,6,9202115,2,2,2,Ulmus minor (c),w
8063,25,6,9203,2,4,1,Acer campestre,w
8064,25,6,920569,2,4,2,Crataegus monogyna,w
8065,25,6,920557,2,16,2,Corylus avellana,w
8066,25,6,9202115,3,1,2,Ulmus minor (c),w
8067,25,6,920557,3,2,1,Corylus avellana,w
8068,25,6,920569,3,2,2,Crataegus monogyna,w
8069,25,6,920841,3,2,2,Fraxinus excelsior (c),w
8070,25,6,9203,3,5,1,Acer campestre,w
8071,25,6,9203,4,1,2,Acer campestre,w
8072,25,6,920841,4,1,2,Fraxinus excelsior (c),w
8073,25,6,9203,4,5,1,Acer campestre,w
8074,25,6,920841,5,1,2,Fraxinus excelsior (c),w
8075,25,6,9203,5,4,1,Acer campestre,w
8076,25,6,920841,8,1,1,Fraxinus excelsior (c),w
8077,25,7,9203,1,2,2,Acer campestre,w
8078,25,7,920569,1,2,2,Crataegus monogyna,w
8079,25,7,920569,1,3,1,Crataegus monogyna,w
8080,25,7,9201815,1,4,2,Sambucus nigra,w
8081,25,7,9204314,1,8,1,Ulmus sp.,w
8082,25,7,9201617,1,8,2,Prunus spinosa,w
8083,25,7,9201815,1,40,1,Sambucus nigra,w
8084,25,7,9205,2,1,1,Acer pseudoplatanus,w
8085,25,7,920569,2,1,1,Crataegus monogyna,w
8086,25,7,9203,2,1,2,Acer campestre,w
8087,25,7,9205,2,1,2,Acer pseudoplatanus,w
8088,25,7,9201815,2,4,1,Sambucus nigra,w
8089,25,7,9203,4,1,2,Acer campestre,w
8090,25,7,920569,4,2,2,Crataegus monogyna,w
8091,25,7,920841,5,3,2,Fraxinus excelsior (c),w
8092,25,7,920841,6,2,2,Fraxinus excelsior (c),w
8093,25,7,920841,7,3,2,Fraxinus excelsior (c),w
8094,25,7,920841,9,1,2,Fraxinus excelsior (c),w
8095,25,7,920841,12,1,2,Fraxinus excelsior (c),w
8096,25,8,9205,1,1,1,Acer pseudoplatanus,w
8097,25,8,920557,1,2,1,Corylus avellana,w
8098,25,8,9204314,1,2,1,Ulmus sp.,w
8099,25,8,9205,1,4,1,Acer pseudoplatanus,w
8100,25,8,920569,1,4,1,Crataegus monogyna,w
8101,25,8,9202115,1,4,2,Ulmus minor (c),w
8102,25,8,9204314,1,5,1,Ulmus sp.,w
8103,25,8,920841,1,6,1,Fraxinus excelsior (c),w
8104,25,8,9202115,1,14,2,Ulmus minor (c),w
8105,25,8,9203,1,30,1,Acer campestre,w
8106,25,8,920569,1,38,2,Crataegus monogyna,w
8107,25,8,920569,2,2,1,Crataegus monogyna,w
8108,25,8,9202115,2,2,2,Ulmus minor (c),w
8109,25,8,9204314,2,4,1,Ulmus sp.,w
8110,25,8,920569,2,6,2,Crataegus monogyna,w
8111,25,8,9202115,3,1,2,Ulmus minor (c),w
8112,25,8,920569,3,4,2,Crataegus monogyna,w
8113,25,8,9204314,3,7,1,Ulmus sp.,w
8114,25,8,9204314,4,5,1,Ulmus sp.,w
8115,25,8,920841,5,1,2,Fraxinus excelsior (c),w
8116,25,8,920569,5,2,2,Crataegus monogyna,w
8117,25,8,9204314,5,7,1,Ulmus sp.,w
8118,25,8,9204314,6,3,1,Ulmus sp.,w
8119,25,8,920841,8,1,2,Fraxinus excelsior (c),w
8120,25,8,920841,9,1,2,Fraxinus excelsior (c),w
8121,25,8,920841,10,1,2,Fraxinus excelsior (c),w
8122,25,9,920762,1,2,1,Euonymus europaeus,w
8123,25,9,9202115,1,2,2,Ulmus minor (c),w
8124,25,9,9203,1,3,2,Acer campestre,w
8125,25,9,920841,1,6,2,Fraxinus excelsior (c),w
8126,25,9,920569,1,10,1,Crataegus monogyna,w
8127,25,9,920548,1,10,2,Cornus sanguinea,w
8128,25,9,9204314,1,18,1,Ulmus sp.,w
8129,25,9,920557,1,26,1,Corylus avellana,w
8130,25,9,920557,1,94,2,Corylus avellana,w
8131,25,9,9203,2,2,2,Acer campestre,w
8132,25,9,920569,2,2,2,Crataegus monogyna,w
8133,25,9,920841,2,2,2,Fraxinus excelsior (c),w
8134,25,9,920841,2,5,2,Fraxinus excelsior (c),w
8135,25,9,9204314,2,6,1,Ulmus sp.,w
8136,25,9,920569,3,2,2,Crataegus monogyna,w
8137,25,9,920841,3,2,2,Fraxinus excelsior (c),w
8138,25,9,9204314,3,15,1,Ulmus sp.,w
8139,25,9,9204314,4,10,1,Ulmus sp.,w
8140,25,9,9204314,5,11,1,Ulmus sp.,w
8141,25,9,9204314,6,2,1,Ulmus sp.,w
8142,25,9,9204446,6,2,2,Quercus seedling/sp,w
8143,25,9,920841,7,3,2,Fraxinus excelsior (c),w
8144,25,10,920569,1,2,1,Crataegus monogyna,w
8145,25,10,920841,1,3,2,Fraxinus excelsior (c),w
8146,25,10,920569,1,6,1,Crataegus monogyna,w
8147,25,10,9204314,1,12,1,Ulmus sp.,w
8148,25,10,920557,1,34,2,Corylus avellana,w
8149,25,10,920557,1,38,1,Corylus avellana,w
8150,25,10,920569,2,3,1,Crataegus monogyna,w
8151,25,10,9204314,2,3,1,Ulmus sp.,w
8152,25,10,920841,2,4,2,Fraxinus excelsior (c),w
8153,25,10,920557,2,8,2,Corylus avellana,w
8154,25,10,920841,3,1,2,Fraxinus excelsior (c),w
8155,25,10,920557,3,2,2,Corylus avellana,w
8156,25,10,9203,3,3,1,Acer campestre,w
8157,25,10,9204314,3,6,1,Ulmus sp.,w
8158,25,10,9203,4,1,1,Acer campestre,w
8159,25,10,9203,4,1,2,Acer campestre,w
8160,25,10,920569,4,2,2,Crataegus monogyna,w
8161,25,10,920841,4,3,2,Fraxinus excelsior (c),w
8162,25,10,9204314,4,4,1,Ulmus sp.,w
8163,25,10,9204314,5,8,1,Ulmus sp.,w
8164,25,10,9203,6,1,2,Acer campestre,w
8165,25,10,9204314,6,10,1,Ulmus sp.,w
8166,25,11,9204314,1,1,1,Ulmus sp.,w
8167,25,11,9203,1,2,1,Acer campestre,w
8168,25,11,920762,1,2,2,Euonymus europaeus,w
8169,25,11,9202115,1,2,2,Ulmus minor (c),w
8170,25,11,920569,1,4,1,Crataegus monogyna,w
8171,25,11,9201789,1,6,2,Salix cinerea,w
8172,25,11,920557,1,12,1,Corylus avellana,w
8173,25,11,9204314,1,88,1,Ulmus sp.,w
8174,25,11,920557,1,120,2,Corylus avellana,w
8175,25,11,9204446,2,1,2,Quercus seedling/sp,w
8176,25,11,920557,2,2,2,Corylus avellana,w
8177,25,11,920762,2,2,2,Euonymus europaeus,w
8178,25,11,9204314,2,5,1,Ulmus sp.,w
8179,25,11,9201789,2,10,2,Salix cinerea,w
8180,25,11,9202115,3,1,2,Ulmus minor (c),w
8181,25,11,9204314,3,11,1,Ulmus sp.,w
8182,25,11,9203,4,2,2,Acer campestre,w
8183,25,11,9204314,4,9,1,Ulmus sp.,w
8184,25,11,9204314,5,12,1,Ulmus sp.,w
8185,25,11,9204314,6,6,1,Ulmus sp.,w
8186,25,11,9204314,7,1,1,Ulmus sp.,w
8187,25,11,9204446,7,1,2,Quercus seedling/sp,w
8188,25,11,9204446,8,1,2,Quercus seedling/sp,w
8189,25,11,9204446,9,1,2,Quercus seedling/sp,w
8190,25,12,9203,1,2,1,Acer campestre,w
8191,25,12,920557,1,2,1,Corylus avellana,w
8192,25,12,920841,1,2,2,Fraxinus excelsior (c),w
8193,25,12,9201815,1,2,2,Sambucus nigra,w
8194,25,12,920569,1,7,1,Crataegus monogyna,w
8195,25,12,920841,1,18,1,Fraxinus excelsior (c),w
8196,25,12,920569,1,22,1,Crataegus monogyna,w
8197,25,12,920569,1,30,2,Crataegus monogyna,w
8198,25,12,920841,2,1,1,Fraxinus excelsior (c),w
8199,25,12,9204446,2,1,1,Quercus seedling/sp,w
8200,25,12,920569,2,10,2,Crataegus monogyna,w
8201,25,12,920569,2,12,1,Crataegus monogyna,w
8202,25,12,920841,3,1,1,Fraxinus excelsior (c),w
8203,25,12,920569,3,2,1,Crataegus monogyna,w
8204,25,12,920569,3,2,2,Crataegus monogyna,w
8205,25,12,920841,4,1,1,Fraxinus excelsior (c),w
8206,25,12,9204446,4,1,2,Quercus seedling/sp,w
8207,25,12,9204446,4,2,1,Quercus seedling/sp,w
8208,25,12,920569,5,1,1,Crataegus monogyna,w
8209,25,12,920841,5,1,1,Fraxinus excelsior (c),w
8210,25,12,9204446,5,1,1,Quercus seedling/sp,w
8211,25,12,920841,6,1,1,Fraxinus excelsior (c),w
8212,25,12,9204446,6,1,2,Quercus seedling/sp,w
8213,25,12,920841,7,1,1,Fraxinus excelsior (c),w
8214,25,12,9204446,7,2,1,Quercus seedling/sp,w
8215,25,12,9204446,7,4,2,Quercus seedling/sp,w
8216,25,12,9204446,8,2,2,Quercus seedling/sp,w
8217,25,12,9204446,9,2,2,Quercus seedling/sp,w
8218,25,13,9204314,1,2,1,Ulmus sp.,w
8219,25,13,9203,1,2,2,Acer campestre,w
8220,25,13,9202115,1,8,2,Ulmus minor (c),w
8221,25,13,920548,1,24,1,Cornus sanguinea,w
8222,25,13,9204314,1,68,1,Ulmus sp.,w
8223,25,13,920557,1,86,1,Corylus avellana,w
8224,25,13,920557,1,266,2,Corylus avellana,w
8225,25,13,9202115,2,2,2,Ulmus minor (c),w
8226,25,13,920557,2,10,2,Corylus avellana,w
8227,25,13,9204314,2,11,1,Ulmus sp.,w
8228,25,13,920557,3,2,2,Corylus avellana,w
8229,25,13,9202115,3,3,2,Ulmus minor (c),w
8230,25,13,9204314,3,6,1,Ulmus sp.,w
8231,25,13,9203,4,1,1,Acer campestre,w
8232,25,13,9202115,4,3,2,Ulmus minor (c),w
8233,25,13,920557,4,4,2,Corylus avellana,w
8234,25,13,9204314,4,8,1,Ulmus sp.,w
8235,25,13,9202115,5,1,2,Ulmus minor (c),w
8236,25,13,9204314,5,6,1,Ulmus sp.,w
8237,25,13,9204446,6,1,1,Quercus seedling/sp,w
8238,25,13,920557,6,2,2,Corylus avellana,w
8239,25,13,9204314,7,1,1,Ulmus sp.,w
8240,25,13,9204446,7,1,1,Quercus seedling/sp,w
8241,25,13,920557,14,2,2,Corylus avellana,w
8242,25,14,920569,1,2,1,Crataegus monogyna,w
8243,25,14,9203,1,2,2,Acer campestre,w
8244,25,14,9202115,1,24,2,Ulmus minor (c),w
8245,25,14,9204314,1,50,1,Ulmus sp.,w
8246,25,14,9203,2,2,2,Acer campestre,w
8247,25,14,9202115,2,10,2,Ulmus minor (c),w
8248,25,14,9202115,2,11,2,Ulmus minor (c),w
8249,25,14,9204314,2,12,1,Ulmus sp.,w
8250,25,14,9204446,3,1,1,Quercus seedling/sp,w
8251,25,14,920569,3,6,2,Crataegus monogyna,w
8252,25,14,9202115,3,8,2,Ulmus minor (c),w
8253,25,14,9204314,3,11,1,Ulmus sp.,w
8254,25,14,9204446,4,1,1,Quercus seedling/sp,w
8255,25,14,9202115,4,1,2,Ulmus minor (c),w
8256,25,14,9204314,4,13,1,Ulmus sp.,w
8257,25,14,9204314,5,6,1,Ulmus sp.,w
8258,25,14,9204314,6,3,1,Ulmus sp.,w
8259,25,14,9204314,7,1,1,Ulmus sp.,w
8260,25,15,920841,1,1,2,Fraxinus excelsior (c),w
8261,25,15,9202115,1,1,2,Ulmus minor (c),w
8262,25,15,9203,1,2,1,Acer campestre,w
8263,25,15,9205,1,2,1,Acer pseudoplatanus,w
8264,25,15,9203,1,4,2,Acer campestre,w
8265,25,15,920569,1,6,1,Crataegus monogyna,w
8266,25,15,920569,1,10,2,Crataegus monogyna,w
8267,25,15,9202115,1,16,2,Ulmus minor (c),w
8268,25,15,920557,1,30,2,Corylus avellana,w
8269,25,15,9204314,1,90,1,Ulmus sp.,w
8270,25,15,920569,2,1,1,Crataegus monogyna,w
8271,25,15,9203,2,1,2,Acer campestre,w
8272,25,15,920841,2,1,2,Fraxinus excelsior (c),w
8273,25,15,9202115,2,1,2,Ulmus minor (c),w
8274,25,15,920569,2,2,2,Crataegus monogyna,w
8275,25,15,9202115,2,2,2,Ulmus minor (c),w
8276,25,15,920557,2,10,2,Corylus avellana,w
8277,25,15,9204314,2,15,1,Ulmus sp.,w
8278,25,15,920569,3,2,2,Crataegus monogyna,w
8279,25,15,9202115,3,3,2,Ulmus minor (c),w
8280,25,15,9204314,3,17,1,Ulmus sp.,w
8281,25,15,9202115,4,1,2,Ulmus minor (c),w
8282,25,15,9204314,4,8,1,Ulmus sp.,w
8283,25,15,920841,5,1,2,Fraxinus excelsior (c),w
8284,25,15,9202115,5,1,2,Ulmus minor (c),w
8285,25,15,9204314,5,8,1,Ulmus sp.,w
8286,25,16,9204314,1,1,1,Ulmus sp.,w
8287,25,16,9202115,1,1,2,Ulmus minor (c),w
8288,25,16,9203,1,2,1,Acer campestre,w
8289,25,16,9201705,1,2,1,Rosa seedling/sp,w
8290,25,16,9204446,1,2,2,Quercus seedling/sp,w
8291,25,16,9201815,1,8,1,Sambucus nigra,w
8292,25,16,9202115,1,10,2,Ulmus minor (c),w
8293,25,16,920569,1,12,1,Crataegus monogyna,w
8294,25,16,9204314,1,12,1,Ulmus sp.,w
8295,25,16,9202122,1,14,2,Ulmus procera,w
8296,25,16,9201815,1,20,2,Sambucus nigra,w
8297,25,16,920569,1,24,2,Crataegus monogyna,w
8298,25,16,9204446,2,1,1,Quercus seedling/sp,w
8299,25,16,9203,2,1,2,Acer campestre,w
8300,25,16,920569,2,2,2,Crataegus monogyna,w
8301,25,16,9201815,2,2,2,Sambucus nigra,w
8302,25,16,9202115,2,2,2,Ulmus minor (c),w
8303,25,16,920569,2,3,1,Crataegus monogyna,w
8304,25,16,9202115,2,3,2,Ulmus minor (c),w
8305,25,16,9204314,2,11,1,Ulmus sp.,w
8306,25,16,9203,3,1,2,Acer campestre,w
8307,25,16,9202115,3,1,2,Ulmus minor (c),w
8308,25,16,9202122,3,1,2,Ulmus procera,w
8309,25,16,920569,3,2,1,Crataegus monogyna,w
8310,25,16,920569,3,2,2,Crataegus monogyna,w
8311,25,16,9204314,3,21,1,Ulmus sp.,w
8312,25,16,920569,4,1,1,Crataegus monogyna,w
8313,25,16,9204446,4,1,1,Quercus seedling/sp,w
8314,25,16,9203,4,1,2,Acer campestre,w
8315,25,16,9202115,4,1,2,Ulmus minor (c),w
8316,25,16,9202122,4,1,2,Ulmus procera,w
8317,25,16,920569,4,4,2,Crataegus monogyna,w
8318,25,16,9204314,4,17,1,Ulmus sp.,w
8319,25,16,920841,5,1,2,Fraxinus excelsior (c),w
8320,25,16,9204314,5,6,1,Ulmus sp.,w
8321,25,16,9201815,6,1,2,Sambucus nigra,w
8322,26,1,920841,1,1,2,Fraxinus excelsior (c),w
8323,26,1,9201687,1,2,2,Rhododendron ponticum,w
8324,26,1,9204314,1,7,1,Ulmus sp.,w
8325,26,1,920557,1,54,1,Corylus avellana,w
8326,26,1,9204314,2,1,1,Ulmus sp.,w
8327,26,1,92077,2,1,2,Alnus glutinosa,w
8328,26,1,9204314,2,1,2,Ulmus sp.,w
8329,26,1,920841,2,2,1,Fraxinus excelsior (c),w
8330,26,1,920557,2,4,1,Corylus avellana,w
8331,26,1,9201687,2,8,2,Rhododendron ponticum,w
8332,26,1,9204314,3,1,2,Ulmus sp.,w
8333,26,1,920557,3,2,1,Corylus avellana,w
8334,26,1,920841,3,2,1,Fraxinus excelsior (c),w
8335,26,1,920841,3,2,2,Fraxinus excelsior (c),w
8336,26,1,9204314,3,3,1,Ulmus sp.,w
8337,26,1,920841,4,1,1,Fraxinus excelsior (c),w
8338,26,1,920557,4,2,1,Corylus avellana,w
8339,26,1,9204314,4,2,1,Ulmus sp.,w
8340,26,1,920841,4,2,2,Fraxinus excelsior (c),w
8341,26,1,920841,5,1,1,Fraxinus excelsior (c),w
8342,26,1,9204314,5,1,1,Ulmus sp.,w
8343,26,1,920841,5,1,2,Fraxinus excelsior (c),w
8344,26,1,9204314,5,1,2,Ulmus sp.,w
8345,26,1,920841,6,3,2,Fraxinus excelsior (c),w
8346,26,1,920841,7,3,2,Fraxinus excelsior (c),w
8347,26,1,920841,9,2,2,Fraxinus excelsior (c),w
8348,26,1,9204446,10,1,1,Quercus seedling/sp,w
8349,26,2,920432,1,2,1,Castanea sativa,w
8350,26,2,920557,1,14,2,Corylus avellana,w
8351,26,2,920557,1,54,1,Corylus avellana,w
8352,26,2,9201615,1,64,1,Prunus laurocerasus,w
8353,26,2,920557,2,2,1,Corylus avellana,w
8354,26,2,920557,2,2,2,Corylus avellana,w
8355,26,2,9201815,2,2,2,Sambucus nigra,w
8356,26,2,9205,3,1,2,Acer pseudoplatanus,w
8357,26,2,920432,3,2,1,Castanea sativa,w
8358,26,2,920557,3,2,1,Corylus avellana,w
8359,26,2,920432,4,3,1,Castanea sativa,w
8360,26,2,920841,5,1,1,Fraxinus excelsior (c),w
8361,26,2,920432,5,1,2,Castanea sativa,w
8362,26,2,920432,6,2,2,Castanea sativa,w
8363,26,2,920432,7,1,2,Castanea sativa,w
8364,26,2,920841,10,1,1,Fraxinus excelsior (c),w
8365,26,2,920841,12,1,2,Fraxinus excelsior (c),w
8366,26,2,9204446,16,1,1,Quercus seedling/sp,w
8367,26,2,920432,17,1,1,Castanea sativa,w
8368,26,2,9204446,22,1,2,Quercus seedling/sp,w
8369,26,3,9205,1,3,1,Acer pseudoplatanus,w
8370,26,3,920841,1,10,1,Fraxinus excelsior (c),w
8371,26,3,920841,1,11,1,Fraxinus excelsior (c),w
8372,26,3,9205,2,2,1,Acer pseudoplatanus,w
8373,26,3,920841,2,5,1,Fraxinus excelsior (c),w
8374,26,3,920841,3,3,1,Fraxinus excelsior (c),w
8375,26,3,920841,4,2,1,Fraxinus excelsior (c),w
8376,26,4,9203,1,2,1,Acer campestre,w
8377,26,4,920557,1,100,1,Corylus avellana,w
8378,26,4,920841,2,1,2,Fraxinus excelsior (c),w
8379,26,4,9203,2,3,1,Acer campestre,w
8380,26,4,920557,2,14,1,Corylus avellana,w
8381,26,4,920841,3,1,1,Fraxinus excelsior (c),w
8382,26,4,9203,3,4,1,Acer campestre,w
8383,26,4,9205,4,1,1,Acer pseudoplatanus,w
8384,26,4,9204446,8,1,1,Quercus seedling/sp,w
8385,26,4,920841,8,3,2,Fraxinus excelsior (c),w
8386,26,4,9204446,10,1,1,Quercus seedling/sp,w
8387,26,4,9204446,14,1,2,Quercus seedling/sp,w
8388,26,4,920810,15,1,2,Fagus sylvatica,w
8389,26,4,9204446,17,1,1,Quercus seedling/sp,w
8390,26,4,920810,19,1,2,Fagus sylvatica,w
8391,26,5,920841,1,1,1,Fraxinus excelsior (c),w
8392,26,5,920841,1,2,1,Fraxinus excelsior (c),w
8393,26,5,9201617,1,2,2,Prunus spinosa,w
8394,26,5,9204314,1,2,2,Ulmus sp.,w
8395,26,5,9204314,1,4,2,Ulmus sp.,w
8396,26,5,9202241,1,8,1,Aesculus hippocastanum,w
8397,26,5,9204558,1,10,1,Salix seedling/sp,w
8398,26,5,920557,1,16,1,Corylus avellana,w
8399,26,5,920557,1,24,2,Corylus avellana,w
8400,26,5,9202241,2,1,1,Aesculus hippocastanum,w
8401,26,5,920841,2,1,2,Fraxinus excelsior (c),w
8402,26,5,9204314,2,2,2,Ulmus sp.,w
8403,26,5,920557,2,4,1,Corylus avellana,w
8404,26,5,920841,2,5,1,Fraxinus excelsior (c),w
8405,26,5,920557,2,8,2,Corylus avellana,w
8406,26,5,920841,3,1,2,Fraxinus excelsior (c),w
8407,26,5,920557,3,2,1,Corylus avellana,w
8408,26,5,9204558,3,3,1,Salix seedling/sp,w
8409,26,5,920841,3,5,1,Fraxinus excelsior (c),w
8410,26,5,9204558,4,1,1,Salix seedling/sp,w
8411,26,5,920841,4,4,1,Fraxinus excelsior (c),w
8412,26,5,920841,5,2,1,Fraxinus excelsior (c),w
8413,26,5,920841,6,1,2,Fraxinus excelsior (c),w
8414,26,5,920841,9,1,2,Fraxinus excelsior (c),w
8415,26,5,9205178,10,1,2,Pseudotsuga spp.,w
8416,26,5,920841,12,1,2,Fraxinus excelsior (c),w
8417,26,5,920841,16,1,2,Fraxinus excelsior (c),w
8418,26,6,9201815,1,2,1,Sambucus nigra,w
8419,26,6,9201815,1,2,2,Sambucus nigra,w
8420,26,6,920841,1,4,1,Fraxinus excelsior (c),w
8421,26,6,920557,1,18,1,Corylus avellana,w
8422,26,6,9204314,2,1,1,Ulmus sp.,w
8423,26,6,9205,2,1,2,Acer pseudoplatanus,w
8424,26,6,9203,3,1,1,Acer campestre,w
8425,26,6,9202401,4,2,2,Picea sitchensis,w
8426,26,6,9202401,5,2,2,Picea sitchensis,w
8427,26,6,9204314,6,1,1,Ulmus sp.,w
8428,26,6,9202401,6,3,2,Picea sitchensis,w
8429,26,6,920841,8,1,1,Fraxinus excelsior (c),w
8430,26,6,9202401,8,1,2,Picea sitchensis,w
8431,26,6,920841,10,1,1,Fraxinus excelsior (c),w
8432,26,6,9204446,18,1,1,Quercus seedling/sp,w
8433,26,7,9201815,1,2,2,Sambucus nigra,w
8434,26,7,9204314,1,2,2,Ulmus sp.,w
8435,26,7,9205,1,10,1,Acer pseudoplatanus,w
8436,26,7,9204314,1,24,1,Ulmus sp.,w
8437,26,7,920557,1,34,1,Corylus avellana,w
8438,26,7,920841,2,1,1,Fraxinus excelsior (c),w
8439,26,7,9204314,2,1,2,Ulmus sp.,w
8440,26,7,9201815,2,2,1,Sambucus nigra,w
8441,26,7,920841,2,2,2,Fraxinus excelsior (c),w
8442,26,7,9204558,2,5,1,Salix seedling/sp,w
8443,26,7,9204314,2,7,1,Ulmus sp.,w
8444,26,7,920557,2,16,2,Corylus avellana,w
8445,26,7,9201815,2,16,2,Sambucus nigra,w
8446,26,7,9201815,3,2,1,Sambucus nigra,w
8447,26,7,920841,3,2,2,Fraxinus excelsior (c),w
8448,26,7,9204314,4,1,2,Ulmus sp.,w
8449,26,7,920841,4,2,1,Fraxinus excelsior (c),w
8450,26,7,9205,6,1,1,Acer pseudoplatanus,w
8451,26,7,9205,7,1,1,Acer pseudoplatanus,w
8452,26,7,920841,8,1,1,Fraxinus excelsior (c),w
8453,26,7,920841,8,1,2,Fraxinus excelsior (c),w
8454,26,7,920841,9,1,1,Fraxinus excelsior (c),w
8455,26,7,9204446,13,1,1,Quercus seedling/sp,w
8456,26,7,9204446,14,1,2,Quercus seedling/sp,w
8457,26,7,9204446,16,1,2,Quercus seedling/sp,w
8458,26,8,9204314,1,1,2,Ulmus sp.,w
8459,26,8,9205,1,2,1,Acer pseudoplatanus,w
8460,26,8,9204314,1,2,2,Ulmus sp.,w
8461,26,8,920841,1,3,1,Fraxinus excelsior (c),w
8462,26,8,920557,1,4,2,Corylus avellana,w
8463,26,8,9201815,1,6,1,Sambucus nigra,w
8464,26,8,920557,1,46,1,Corylus avellana,w
8465,26,8,9204314,2,1,2,Ulmus sp.,w
8466,26,8,9205178,2,1,2,Pseudotsuga spp.,w
8467,26,8,920557,2,12,1,Corylus avellana,w
8468,26,8,9204314,3,1,2,Ulmus sp.,w
8469,26,8,920557,3,4,1,Corylus avellana,w
8470,26,8,920841,4,2,1,Fraxinus excelsior (c),w
8471,26,8,920841,5,1,1,Fraxinus excelsior (c),w
8472,26,8,920841,6,1,1,Fraxinus excelsior (c),w
8473,26,8,920841,6,1,2,Fraxinus excelsior (c),w
8474,26,8,920841,7,2,2,Fraxinus excelsior (c),w
8475,26,8,920841,11,1,2,Fraxinus excelsior (c),w
8476,26,8,9204446,11,2,1,Quercus seedling/sp,w
8477,26,9,920432,1,3,1,Castanea sativa,w
8478,26,9,9205,1,4,1,Acer pseudoplatanus,w
8479,26,9,920841,1,4,1,Fraxinus excelsior (c),w
8480,26,9,920841,1,66,1,Fraxinus excelsior (c),w
8481,26,9,920557,1,126,1,Corylus avellana,w
8482,26,9,920557,2,4,1,Corylus avellana,w
8483,26,9,920841,2,4,1,Fraxinus excelsior (c),w
8484,26,9,920432,2,7,1,Castanea sativa,w
8485,26,9,920841,3,2,1,Fraxinus excelsior (c),w
8486,26,9,920432,3,6,1,Castanea sativa,w
8487,26,9,920841,4,1,1,Fraxinus excelsior (c),w
8488,26,9,920432,5,1,1,Castanea sativa,w
8489,26,9,920841,9,1,1,Fraxinus excelsior (c),w
8490,26,9,9204446,13,1,1,Quercus seedling/sp,w
8491,26,10,9205,1,2,1,Acer pseudoplatanus,w
8492,26,10,9201023,1,2,1,Ilex aquifolium,w
8493,26,10,9204314,1,2,1,Ulmus sp.,w
