site,plot,BRC,DBH_class,Count,Yr,species,ms,flag,dbhcounts
23,7,9204445.0,1,1,1,Betula seedling/sp,em,0,1
23,7,920841.0,1,1,2,Fraxinus excelsior (c),am,0,1
23,7,9204445.0,1,1,2,Betula seedling/sp,em,0,1
23,7,9203.0,1,2,2,Acer campestre,am,0,2
23,7,9204445.0,1,2,2,Betula seedling/sp,em,0,2
23,7,920569.0,1,4,1,Crataegus monogyna,em,0,4
23,7,9201705.0,1,4,1,Rosa seedling/sp,am,0,4
23,7,920548.0,1,6,1,Cornus sanguinea,am,0,6
23,7,920841.0,1,6,2,Fraxinus excelsior (c),am,0,6
23,7,920841.0,1,30,1,Fraxinus excelsior (c),am,0,30
23,7,920557.0,1,40,2,Corylus avellana,em,0,40
23,7,920557.0,1,138,1,Corylus avellana,em,0,138
23,7,9204445.0,2,1,1,Betula seedling/sp,em,0,2
23,7,9201788.0,2,1,2,Salix caprea,em,0,2
23,7,920841.0,2,2,2,Fraxinus excelsior (c),am,0,4
23,7,920569.0,3,1,1,Crataegus monogyna,em,0,3
23,7,920569.0,3,1,2,Crataegus monogyna,em,0,3
23,7,9201788.0,3,1,2,Salix caprea,em,0,3
23,7,920569.0,4,1,2,Crataegus monogyna,em,0,4
23,7,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
23,7,9204446.0,8,2,1,Quercus seedling/sp,em,0,16
23,8,9204445.0,1,2,1,Betula seedling/sp,em,0,2
23,8,9204446.0,1,2,1,Quercus seedling/sp,em,0,2
23,8,920810.0,1,2,2,Fagus sylvatica,em,0,2
23,8,920841.0,1,4,1,Fraxinus excelsior (c),am,0,4
23,8,920569.0,1,4,2,Crataegus monogyna,em,0,4
23,8,920841.0,1,4,2,Fraxinus excelsior (c),am,0,4
23,8,9202185.0,1,4,2,Viburnum opulus,am,0,4
23,8,920569.0,1,8,1,Crataegus monogyna,em,0,8
23,8,9205.0,1,8,2,Acer pseudoplatanus,am,0,8
23,8,9204446.0,1,12,1,Quercus seedling/sp,em,0,12
23,8,920557.0,1,14,2,Corylus avellana,em,0,14
23,8,920557.0,1,170,1,Corylus avellana,em,0,170
23,8,9203.0,2,1,2,Acer campestre,am,0,2
23,8,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
23,8,9204446.0,7,1,2,Quercus seedling/sp,em,0,7
23,8,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
23,8,9204446.0,12,1,1,Quercus seedling/sp,em,0,12
23,8,920810.0,13,1,2,Fagus sylvatica,em,0,13
23,9,9201611.0,1,2,1,Prunus avium,am,0,2
23,9,9201705.0,1,2,1,Rosa seedling/sp,am,0,2
23,9,9204445.0,1,2,1,Betula seedling/sp,em,0,2
23,9,920841.0,1,2,2,Fraxinus excelsior (c),am,0,2
23,9,9203.0,1,4,1,Acer campestre,am,0,4
23,9,9201555.0,1,4,1,Populus tremula,d,0,4
23,9,9204446.0,1,4,1,Quercus seedling/sp,em,0,4
23,9,920569.0,1,6,1,Crataegus monogyna,em,0,6
23,9,920841.0,1,7,1,Fraxinus excelsior (c),am,0,7
23,9,920841.0,1,12,1,Fraxinus excelsior (c),am,0,12
23,9,920557.0,1,24,2,Corylus avellana,em,0,24
23,9,9201611.0,1,50,1,Prunus avium,am,0,50
23,9,920557.0,1,104,1,Corylus avellana,em,0,104
23,9,920557.0,2,8,2,Corylus avellana,em,0,16
23,9,920569.0,3,1,2,Crataegus monogyna,em,0,3
23,9,920841.0,3,1,2,Fraxinus excelsior (c),am,0,3
23,9,9203.0,3,2,2,Acer campestre,am,0,6
23,9,920841.0,4,1,1,Fraxinus excelsior (c),am,0,4
23,9,9201555.0,4,1,1,Populus tremula,d,0,4
23,9,9203.0,4,1,2,Acer campestre,am,0,4
23,9,9204446.0,4,2,1,Quercus seedling/sp,em,0,8
23,9,9204446.0,5,2,1,Quercus seedling/sp,em,0,10
23,9,920810.0,6,1,1,Fagus sylvatica,em,0,6
23,9,9204446.0,16,1,2,Quercus seedling/sp,em,0,16
23,10,920810.0,1,4,1,Fagus sylvatica,em,0,4
23,10,9202063.0,1,4,1,Tilia cordata,em,0,4
23,10,920841.0,1,12,1,Fraxinus excelsior (c),am,0,12
23,10,920557.0,1,16,2,Corylus avellana,em,0,16
23,10,9204446.0,1,28,1,Quercus seedling/sp,em,0,28
23,10,9204445.0,1,32,1,Betula seedling/sp,em,0,32
23,10,920432.0,1,54,1,Castanea sativa,em,0,54
23,10,920557.0,1,144,1,Corylus avellana,em,0,144
23,10,9203.0,2,1,2,Acer campestre,am,0,2
23,10,9202063.0,2,1,2,Tilia cordata,em,0,2
23,10,920557.0,2,2,1,Corylus avellana,em,0,4
23,10,920841.0,2,2,2,Fraxinus excelsior (c),am,0,4
23,10,9202063.0,3,1,2,Tilia cordata,em,0,3
23,10,9203.0,3,2,2,Acer campestre,am,0,6
23,10,9202063.0,4,1,1,Tilia cordata,em,0,4
23,10,9202063.0,5,1,2,Tilia cordata,em,0,5
23,10,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
23,10,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
23,10,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
23,10,9204446.0,12,1,1,Quercus seedling/sp,em,0,12
23,10,9204446.0,12,2,2,Quercus seedling/sp,em,0,24
23,11,920569.0,1,2,1,Crataegus monogyna,em,0,2
23,11,9204446.0,1,2,1,Quercus seedling/sp,em,0,2
23,11,920841.0,1,3,1,Fraxinus excelsior (c),am,0,3
23,11,9201705.0,1,4,1,Rosa seedling/sp,am,0,4
23,11,9201977.0,1,4,1,Sorbus torminalis,am,0,4
23,11,9201611.0,1,6,1,Prunus avium,am,0,6
23,11,920841.0,1,6,2,Fraxinus excelsior (c),am,0,6
23,11,9201023.0,1,10,1,Ilex aquifolium,am,1,10
23,11,920569.0,1,10,2,Crataegus monogyna,em,0,10
23,11,920841.0,1,14,1,Fraxinus excelsior (c),am,0,14
23,11,9204446.0,1,14,1,Quercus seedling/sp,em,0,14
23,11,920557.0,1,34,2,Corylus avellana,em,0,34
23,11,920557.0,1,114,1,Corylus avellana,em,0,114
23,11,920841.0,2,2,1,Fraxinus excelsior (c),am,0,4
23,11,9201977.0,2,2,1,Sorbus torminalis,am,0,4
23,11,9204446.0,2,2,1,Quercus seedling/sp,em,0,4
23,11,9201611.0,2,2,2,Prunus avium,am,0,4
23,11,9201977.0,3,1,1,Sorbus torminalis,am,0,3
23,11,920841.0,3,5,1,Fraxinus excelsior (c),am,0,15
23,11,920841.0,4,1,1,Fraxinus excelsior (c),am,0,4
23,11,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
23,11,920810.0,9,1,2,Fagus sylvatica,em,0,9
23,11,920810.0,10,1,2,Fagus sylvatica,em,0,10
23,11,9204446.0,11,1,1,Quercus seedling/sp,em,0,11
23,11,9204446.0,14,1,1,Quercus seedling/sp,em,0,14
23,11,9204446.0,17,1,2,Quercus seedling/sp,em,0,17
23,12,9201977.0,1,1,1,Sorbus torminalis,am,0,1
23,12,9202185.0,1,2,2,Viburnum opulus,am,0,2
23,12,9203.0,1,4,1,Acer campestre,am,0,4
23,12,9204446.0,1,4,1,Quercus seedling/sp,em,0,4
23,12,9205.0,1,4,2,Acer pseudoplatanus,am,0,4
23,12,920810.0,1,4,2,Fagus sylvatica,em,0,4
23,12,920841.0,1,4,2,Fraxinus excelsior (c),am,0,4
23,12,920841.0,1,8,1,Fraxinus excelsior (c),am,0,8
23,12,9202063.0,1,11,2,Tilia cordata,em,0,11
23,12,920569.0,1,14,1,Crataegus monogyna,em,0,14
23,12,920557.0,1,40,2,Corylus avellana,em,0,40
23,12,9202063.0,1,50,2,Tilia cordata,em,0,50
23,12,920557.0,1,142,1,Corylus avellana,em,0,142
23,12,9204446.0,2,1,1,Quercus seedling/sp,em,0,2
23,12,9204446.0,2,1,2,Quercus seedling/sp,em,0,2
23,12,9203.0,2,2,2,Acer campestre,am,0,4
23,12,920841.0,2,3,2,Fraxinus excelsior (c),am,0,6
23,12,920557.0,2,4,2,Corylus avellana,em,0,8
23,12,9202063.0,2,9,2,Tilia cordata,em,0,18
23,12,9204445.0,3,1,1,Betula seedling/sp,em,0,3
23,12,9203.0,3,1,2,Acer campestre,am,0,3
23,12,9202063.0,3,3,2,Tilia cordata,em,0,9
23,12,9201977.0,4,1,1,Sorbus torminalis,am,0,4
23,12,9202063.0,4,4,2,Tilia cordata,em,0,16
23,12,9204446.0,5,3,1,Quercus seedling/sp,em,0,15
23,12,920810.0,6,1,1,Fagus sylvatica,em,0,6
23,12,9204446.0,6,2,1,Quercus seedling/sp,em,0,12
23,12,9204446.0,13,1,2,Quercus seedling/sp,em,0,13
23,12,9204446.0,14,1,2,Quercus seedling/sp,em,0,14
23,13,920841.0,1,2,2,Fraxinus excelsior (c),am,0,2
23,13,920569.0,1,3,1,Crataegus monogyna,em,0,3
23,13,920841.0,1,4,1,Fraxinus excelsior (c),am,0,4
23,13,9201023.0,1,6,2,Ilex aquifolium,am,1,6
23,13,9204445.0,1,8,1,Betula seedling/sp,em,0,8
23,13,9204446.0,1,8,1,Quercus seedling/sp,em,0,8
23,13,920557.0,1,8,2,Corylus avellana,em,0,8
23,13,9201611.0,1,18,1,Prunus avium,am,0,18
23,13,920557.0,1,230,1,Corylus avellana,em,0,230
23,13,920569.0,2,1,1,Crataegus monogyna,em,0,2
23,13,9201611.0,2,1,1,Prunus avium,am,0,2
23,13,9204445.0,2,1,1,Betula seedling/sp,em,0,2
23,13,9201611.0,2,1,2,Prunus avium,am,0,2
23,13,920557.0,2,6,1,Corylus avellana,em,0,12
23,13,9201611.0,3,1,2,Prunus avium,am,0,3
23,13,9204446.0,4,1,2,Quercus seedling/sp,em,0,4
23,13,9201611.0,5,2,2,Prunus avium,am,0,10
23,13,9201611.0,6,1,2,Prunus avium,am,0,6
23,13,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
23,13,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
23,13,9204446.0,13,1,1,Quercus seedling/sp,em,0,13
23,13,9204446.0,13,1,2,Quercus seedling/sp,em,0,13
23,14,920841.0,1,1,1,Fraxinus excelsior (c),am,0,1
23,14,920569.0,1,2,1,Crataegus monogyna,em,0,2
23,14,920569.0,1,2,2,Crataegus monogyna,em,0,2
23,14,920810.0,1,2,2,Fagus sylvatica,em,0,2
23,14,920841.0,1,2,2,Fraxinus excelsior (c),am,0,2
23,14,9203.0,1,4,1,Acer campestre,am,0,4
23,14,9201555.0,1,4,1,Populus tremula,d,0,4
23,14,9201960.0,1,6,2,Sorbus aucuparia,am,0,6
23,14,9201705.0,1,16,1,Rosa seedling/sp,am,0,16
23,14,920841.0,1,30,1,Fraxinus excelsior (c),am,0,30
23,14,920557.0,1,52,2,Corylus avellana,em,0,52
23,14,920557.0,1,160,1,Corylus avellana,em,0,160
23,14,920557.0,2,14,2,Corylus avellana,em,0,28
23,14,9203.0,3,1,1,Acer campestre,am,0,3
23,14,920841.0,4,1,1,Fraxinus excelsior (c),am,0,4
23,14,9204445.0,4,1,1,Betula seedling/sp,em,0,4
23,14,9204446.0,4,2,1,Quercus seedling/sp,em,0,8
23,14,9204446.0,5,1,1,Quercus seedling/sp,em,0,5
23,14,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
23,14,9201555.0,6,2,1,Populus tremula,d,0,12
23,14,920841.0,7,1,2,Fraxinus excelsior (c),am,0,7
23,14,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
23,14,920810.0,12,1,2,Fagus sylvatica,em,0,12
23,15,920569.0,1,2,1,Crataegus monogyna,em,0,2
23,15,9204445.0,1,2,1,Betula seedling/sp,em,0,2
23,15,920569.0,1,4,2,Crataegus monogyna,em,0,4
23,15,9201611.0,1,4,2,Prunus avium,am,0,4
23,15,9201611.0,1,5,2,Prunus avium,am,0,5
23,15,9201555.0,1,8,1,Populus tremula,d,0,8
23,15,9204446.0,1,10,1,Quercus seedling/sp,em,0,10
23,15,920841.0,1,14,1,Fraxinus excelsior (c),am,0,14
23,15,920557.0,1,18,2,Corylus avellana,em,0,18
23,15,9201611.0,1,26,1,Prunus avium,am,0,26
23,15,920841.0,1,72,1,Fraxinus excelsior (c),am,0,72
23,15,920557.0,1,144,1,Corylus avellana,em,0,144
23,15,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
23,15,9201611.0,2,5,2,Prunus avium,am,0,10
23,15,920841.0,3,1,1,Fraxinus excelsior (c),am,0,3
23,15,9201611.0,3,5,2,Prunus avium,am,0,15
23,15,9204445.0,4,1,1,Betula seedling/sp,em,0,4
23,15,9201611.0,4,1,2,Prunus avium,am,0,4
23,15,9204446.0,4,3,1,Quercus seedling/sp,em,0,12
23,15,9201611.0,5,1,2,Prunus avium,am,0,5
23,15,9204446.0,5,4,1,Quercus seedling/sp,em,0,20
23,15,9204446.0,15,1,2,Quercus seedling/sp,em,0,15
23,16,9203.0,1,1,2,Acer campestre,am,0,1
23,16,9201611.0,1,1,2,Prunus avium,am,0,1
23,16,920569.0,1,2,1,Crataegus monogyna,em,0,2
23,16,9204446.0,1,2,1,Quercus seedling/sp,em,0,2
23,16,9204445.0,1,4,1,Betula seedling/sp,em,0,4
23,16,920841.0,1,4,2,Fraxinus excelsior (c),am,0,4
23,16,9201611.0,1,4,2,Prunus avium,am,0,4
23,16,920569.0,1,6,2,Crataegus monogyna,em,0,6
23,16,9203.0,1,8,2,Acer campestre,am,0,8
23,16,920841.0,1,24,1,Fraxinus excelsior (c),am,0,24
23,16,9201555.0,1,30,1,Populus tremula,d,0,30
23,16,920557.0,1,50,1,Corylus avellana,em,0,50
23,16,920557.0,1,62,2,Corylus avellana,em,0,62
23,16,9203.0,2,1,2,Acer campestre,am,0,2
23,16,920841.0,2,1,2,Fraxinus excelsior (c),am,0,2
23,16,920557.0,2,2,2,Corylus avellana,em,0,4
23,16,920569.0,2,2,2,Crataegus monogyna,em,0,4
23,16,920569.0,3,1,2,Crataegus monogyna,em,0,3
23,16,9201611.0,3,1,2,Prunus avium,am,0,3
23,16,9201611.0,4,1,2,Prunus avium,am,0,4
23,16,9204445.0,4,2,1,Betula seedling/sp,em,0,8
23,16,9204446.0,4,2,1,Quercus seedling/sp,em,0,8
23,16,9204446.0,5,2,1,Quercus seedling/sp,em,0,10
23,16,9201555.0,6,1,1,Populus tremula,d,0,6
23,16,9204446.0,6,2,1,Quercus seedling/sp,em,0,12
23,16,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
23,16,9204446.0,9,2,2,Quercus seedling/sp,em,0,18
23,16,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
20,7,920841.0,2,1,2,Fraxinus excelsior (c),am,0,2
20,7,920557.0,2,2,2,Corylus avellana,em,0,4
20,7,920557.0,2,14,2,Corylus avellana,em,0,28
20,7,920841.0,5,1,2,Fraxinus excelsior (c),am,0,5
20,7,920841.0,6,1,2,Fraxinus excelsior (c),am,0,6
24,1,920841.0,1,1,1,Fraxinus excelsior (c),am,0,1
24,1,9201617.0,1,2,1,Prunus spinosa,am,0,2
24,1,9201815.0,1,4,1,Sambucus nigra,u,1,4
24,1,920557.0,1,70,1,Corylus avellana,em,0,70
24,1,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
24,1,9204446.0,2,2,1,Quercus seedling/sp,em,0,4
24,1,920569.0,3,1,1,Crataegus monogyna,em,0,3
24,1,920841.0,3,1,1,Fraxinus excelsior (c),am,0,3
24,1,9204445.0,3,1,1,Betula seedling/sp,em,0,3
24,1,9204446.0,3,1,1,Quercus seedling/sp,em,0,3
24,1,9204445.0,4,1,1,Betula seedling/sp,em,0,4
24,1,920841.0,4,4,1,Fraxinus excelsior (c),am,0,16
24,1,920841.0,5,1,1,Fraxinus excelsior (c),am,0,5
24,1,920841.0,6,1,1,Fraxinus excelsior (c),am,0,6
24,1,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
24,1,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
24,1,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
24,2,9201617.0,1,1,1,Prunus spinosa,am,0,1
24,2,920841.0,1,2,1,Fraxinus excelsior (c),am,0,2
24,2,920569.0,1,4,1,Crataegus monogyna,em,0,4
24,2,920569.0,1,7,1,Crataegus monogyna,em,0,7
24,2,9201617.0,1,10,1,Prunus spinosa,am,0,10
24,2,9201815.0,1,20,1,Sambucus nigra,u,1,20
24,2,920557.0,1,174,1,Corylus avellana,em,0,174
20,7,9201788.0,6,1,2,Salix caprea,em,0,6
20,7,9205.0,8,1,2,Acer pseudoplatanus,am,0,8
20,8,9205.0,1,1,2,Acer pseudoplatanus,am,0,1
20,8,920557.0,1,20,2,Corylus avellana,em,0,20
20,8,920557.0,1,98,2,Corylus avellana,em,0,98
20,8,9205.0,2,2,2,Acer pseudoplatanus,am,0,4
20,8,920557.0,2,2,2,Corylus avellana,em,0,4
20,8,920557.0,2,16,2,Corylus avellana,em,0,32
20,8,9203.0,3,3,2,Acer campestre,am,0,9
20,8,9203.0,4,1,2,Acer campestre,am,0,4
20,8,920841.0,5,1,2,Fraxinus excelsior (c),am,0,5
20,8,920841.0,6,1,2,Fraxinus excelsior (c),am,0,6
20,8,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
20,9,9205.0,4,1,2,Acer pseudoplatanus,am,0,4
20,9,9205.0,5,1,2,Acer pseudoplatanus,am,0,5
20,9,920841.0,7,1,2,Fraxinus excelsior (c),am,0,7
20,9,920841.0,8,1,2,Fraxinus excelsior (c),am,0,8
20,9,9204446.0,9,1,2,Quercus seedling/sp,em,0,9
20,9,9204446.0,12,1,2,Quercus seedling/sp,em,0,12
20,10,920557.0,1,10,2,Corylus avellana,em,0,10
20,10,920810.0,3,1,2,Fagus sylvatica,em,0,3
20,10,920810.0,4,2,2,Fagus sylvatica,em,0,8
20,10,920810.0,5,1,2,Fagus sylvatica,em,0,5
20,10,920810.0,6,3,2,Fagus sylvatica,em,0,18
20,10,920810.0,7,2,2,Fagus sylvatica,em,0,14
20,11,920841.0,1,2,2,Fraxinus excelsior (c),am,0,2
20,11,9204445.0,1,8,2,Betula seedling/sp,em,0,8
20,11,9204446.0,1,8,2,Quercus seedling/sp,em,0,8
20,11,920557.0,1,60,2,Corylus avellana,em,0,60
20,11,920557.0,1,122,2,Corylus avellana,em,0,122
20,11,920557.0,2,26,2,Corylus avellana,em,0,52
20,11,920557.0,3,14,2,Corylus avellana,em,0,42
20,12,920841.0,1,1,2,Fraxinus excelsior (c),am,0,1
20,12,9201815.0,1,2,2,Sambucus nigra,u,1,2
20,12,920841.0,1,4,2,Fraxinus excelsior (c),am,0,4
20,12,920557.0,1,18,2,Corylus avellana,em,0,18
20,12,920841.0,5,1,2,Fraxinus excelsior (c),am,0,5
20,12,920810.0,6,1,2,Fagus sylvatica,em,0,6
20,12,920810.0,8,1,2,Fagus sylvatica,em,0,8
20,13,920810.0,3,2,2,Fagus sylvatica,em,0,6
20,13,920810.0,4,1,2,Fagus sylvatica,em,0,4
20,13,920810.0,5,3,2,Fagus sylvatica,em,0,15
20,13,920810.0,6,3,2,Fagus sylvatica,em,0,18
24,2,920569.0,2,1,1,Crataegus monogyna,em,0,2
24,2,9201788.0,2,1,1,Salix caprea,em,0,2
24,2,9204446.0,2,1,1,Quercus seedling/sp,em,0,2
24,2,9201617.0,2,2,1,Prunus spinosa,am,0,4
24,2,9201788.0,3,2,1,Salix caprea,em,0,6
24,2,9203.0,4,1,1,Acer campestre,am,0,4
24,2,9201788.0,4,1,1,Salix caprea,em,0,4
24,2,9204445.0,5,1,1,Betula seedling/sp,em,0,5
24,2,9201788.0,6,1,1,Salix caprea,em,0,6
24,2,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
24,3,920569.0,1,1,1,Crataegus monogyna,em,0,1
24,3,9201023.0,1,2,1,Ilex aquifolium,am,1,2
24,3,9202119.0,1,3,1,Ulmus glabra,am,0,3
24,3,9201144.0,1,10,1,Ligustrum vulgare,am,0,10
24,3,9203.0,1,18,1,Acer campestre,am,0,18
24,3,9202119.0,1,36,1,Ulmus glabra,am,0,36
24,3,920557.0,1,70,1,Corylus avellana,em,0,70
24,3,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
24,3,9202119.0,2,1,1,Ulmus glabra,am,0,2
24,3,9204446.0,2,1,1,Quercus seedling/sp,em,0,2
24,3,920557.0,2,2,1,Corylus avellana,em,0,4
24,3,920569.0,2,2,1,Crataegus monogyna,em,0,4
24,3,9203.0,2,10,1,Acer campestre,am,0,20
24,3,920569.0,3,1,1,Crataegus monogyna,em,0,3
24,3,9204314.0,3,1,1,Ulmus sp.,am,0,3
24,3,920841.0,3,3,1,Fraxinus excelsior (c),am,0,9
24,3,9203.0,3,7,1,Acer campestre,am,0,21
24,3,9202119.0,4,1,1,Ulmus glabra,am,0,4
24,3,920841.0,4,2,1,Fraxinus excelsior (c),am,0,8
24,3,9204445.0,4,2,1,Betula seedling/sp,em,0,8
24,3,9203.0,4,7,1,Acer campestre,am,0,28
24,3,9203.0,5,1,1,Acer campestre,am,0,5
24,3,920841.0,5,2,1,Fraxinus excelsior (c),am,0,10
24,3,9204445.0,6,1,1,Betula seedling/sp,em,0,6
24,3,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
24,4,9201617.0,1,4,1,Prunus spinosa,am,0,4
24,4,9201815.0,1,10,1,Sambucus nigra,u,1,10
24,4,920557.0,1,192,1,Corylus avellana,em,0,192
24,4,9204445.0,2,1,1,Betula seedling/sp,em,0,2
24,4,920841.0,2,4,1,Fraxinus excelsior (c),am,0,8
24,4,9204445.0,3,1,1,Betula seedling/sp,em,0,3
24,4,920841.0,3,6,1,Fraxinus excelsior (c),am,0,18
24,4,920841.0,4,6,1,Fraxinus excelsior (c),am,0,24
24,4,920841.0,5,3,1,Fraxinus excelsior (c),am,0,15
24,4,920841.0,6,1,1,Fraxinus excelsior (c),am,0,6
24,4,920841.0,7,1,1,Fraxinus excelsior (c),am,0,7
24,5,9204445.0,1,2,1,Betula seedling/sp,em,0,2
24,5,920841.0,1,3,1,Fraxinus excelsior (c),am,0,3
24,5,9201617.0,1,6,1,Prunus spinosa,am,0,6
24,5,920569.0,1,20,1,Crataegus monogyna,em,0,20
24,5,9203.0,1,29,1,Acer campestre,am,0,29
24,5,920548.0,1,30,1,Cornus sanguinea,am,0,30
24,5,920557.0,1,100,1,Corylus avellana,em,0,100
24,5,9204445.0,2,1,1,Betula seedling/sp,em,0,2
24,5,9201815.0,2,2,1,Sambucus nigra,u,1,4
24,5,920841.0,2,6,1,Fraxinus excelsior (c),am,0,12
24,5,920557.0,2,10,1,Corylus avellana,em,0,20
24,5,9203.0,2,17,1,Acer campestre,am,0,34
24,5,9204445.0,3,1,1,Betula seedling/sp,em,0,3
24,5,9203.0,3,3,1,Acer campestre,am,0,9
24,5,920841.0,3,4,1,Fraxinus excelsior (c),am,0,12
24,5,920841.0,4,2,1,Fraxinus excelsior (c),am,0,8
24,5,9204445.0,4,4,1,Betula seedling/sp,em,0,16
24,6,9201815.0,1,2,1,Sambucus nigra,u,1,2
24,6,9204446.0,1,2,1,Quercus seedling/sp,em,0,2
24,6,9204445.0,1,3,1,Betula seedling/sp,em,0,3
24,6,9204446.0,1,6,1,Quercus seedling/sp,em,0,6
24,6,920569.0,1,10,1,Crataegus monogyna,em,0,10
20,13,920810.0,7,3,2,Fagus sylvatica,em,0,21
24,6,9204314.0,1,28,1,Ulmus sp.,am,0,28
24,6,9204314.0,1,53,1,Ulmus sp.,am,0,53
24,6,9204446.0,2,1,1,Quercus seedling/sp,em,0,2
24,6,92077.0,2,2,1,Alnus glutinosa,d,0,4
24,6,9204445.0,2,7,1,Betula seedling/sp,em,0,14
24,6,9204314.0,2,10,1,Ulmus sp.,am,0,20
24,6,9201788.0,3,1,1,Salix caprea,em,0,3
24,6,92077.0,3,4,1,Alnus glutinosa,d,0,12
24,6,9204314.0,3,6,1,Ulmus sp.,am,0,18
24,6,9204445.0,3,7,1,Betula seedling/sp,em,0,21
24,6,92077.0,4,1,1,Alnus glutinosa,d,0,4
24,6,9204445.0,4,4,1,Betula seedling/sp,em,0,16
24,6,9204314.0,4,7,1,Ulmus sp.,am,0,28
24,6,9204445.0,5,2,1,Betula seedling/sp,em,0,10
24,7,9203.0,1,2,1,Acer campestre,am,0,2
24,7,920569.0,1,2,1,Crataegus monogyna,em,0,2
24,7,920841.0,1,2,1,Fraxinus excelsior (c),am,0,2
24,7,9204445.0,1,2,1,Betula seedling/sp,em,0,2
24,7,920841.0,1,5,1,Fraxinus excelsior (c),am,0,5
24,7,9203.0,1,15,1,Acer campestre,am,0,15
24,7,9202119.0,1,22,1,Ulmus glabra,am,0,22
24,7,920569.0,1,36,1,Crataegus monogyna,em,0,36
24,7,920557.0,1,130,1,Corylus avellana,em,0,130
24,7,9203.0,2,2,1,Acer campestre,am,0,4
24,7,92077.0,2,2,1,Alnus glutinosa,d,0,4
24,7,920557.0,2,4,1,Corylus avellana,em,0,8
24,7,920841.0,2,6,1,Fraxinus excelsior (c),am,0,12
24,7,9204445.0,2,7,1,Betula seedling/sp,em,0,14
24,7,920841.0,3,1,1,Fraxinus excelsior (c),am,0,3
24,7,9204445.0,3,5,1,Betula seedling/sp,em,0,15
24,7,920841.0,4,2,1,Fraxinus excelsior (c),am,0,8
24,7,9204445.0,4,3,1,Betula seedling/sp,em,0,12
24,7,9202119.0,12,1,1,Ulmus glabra,am,0,12
24,8,9203.0,1,2,1,Acer campestre,am,0,2
24,8,9204446.0,1,2,1,Quercus seedling/sp,em,0,2
24,8,920841.0,1,3,1,Fraxinus excelsior (c),am,0,3
24,8,920548.0,1,4,1,Cornus sanguinea,am,0,4
24,8,920841.0,1,6,1,Fraxinus excelsior (c),am,0,6
24,8,920569.0,1,10,1,Crataegus monogyna,em,0,10
24,8,920569.0,1,13,1,Crataegus monogyna,em,0,13
24,8,920557.0,1,200,1,Corylus avellana,em,0,200
24,8,920557.0,2,2,1,Corylus avellana,em,0,4
24,8,920569.0,2,3,1,Crataegus monogyna,em,0,6
24,8,9204446.0,2,4,1,Quercus seedling/sp,em,0,8
24,8,920841.0,2,5,1,Fraxinus excelsior (c),am,0,10
24,8,9204446.0,3,1,1,Quercus seedling/sp,em,0,3
24,8,920841.0,3,4,1,Fraxinus excelsior (c),am,0,12
24,8,920569.0,4,1,1,Crataegus monogyna,em,0,4
24,8,920841.0,4,2,1,Fraxinus excelsior (c),am,0,8
24,8,920841.0,5,1,1,Fraxinus excelsior (c),am,0,5
24,8,9204446.0,5,3,1,Quercus seedling/sp,em,0,15
24,8,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
24,8,9204446.0,7,2,1,Quercus seedling/sp,em,0,14
24,8,9204446.0,8,2,1,Quercus seedling/sp,em,0,16
24,9,920569.0,1,1,1,Crataegus monogyna,em,0,1
24,9,9204445.0,1,1,1,Betula seedling/sp,em,0,1
24,9,920569.0,1,4,1,Crataegus monogyna,em,0,4
24,9,920557.0,1,110,1,Corylus avellana,em,0,110
24,9,920569.0,2,1,1,Crataegus monogyna,em,0,2
24,9,9204445.0,2,1,1,Betula seedling/sp,em,0,2
24,9,920557.0,2,24,1,Corylus avellana,em,0,48
24,9,9204446.0,3,1,1,Quercus seedling/sp,em,0,3
20,14,9204446.0,1,2,2,Quercus seedling/sp,em,0,2
20,14,920810.0,1,4,2,Fagus sylvatica,em,0,4
20,14,9205.0,1,6,2,Acer pseudoplatanus,am,0,6
20,14,9205.0,1,11,2,Acer pseudoplatanus,am,0,11
20,14,920557.0,1,12,2,Corylus avellana,em,0,12
20,14,920841.0,1,12,2,Fraxinus excelsior (c),am,0,12
24,9,920569.0,3,2,1,Crataegus monogyna,em,0,6
